ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad
559,484,Mecanizado,NO,PIONEER 30F35,Maiz,SI,Manual,NO,4767.44186,5.0,43.0,79.0,68000,8,2,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,SI,23.0,PLANTAS NORMALES,NO,NO,NO,SI,REGULAR,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.43,28.57,0.0,0.0,0.0,32.41862809,23.8475,28.13306404,8.571128089,13926.42874,0.0,134.2,0.125,82.125,32.65060105,23.57241379,28.11150742,9.07818726,23340.33257,0.051724138,97.3,0.034482759,79.13619282,33.47603122,23.22,28.34801561,10.25603122,13360.26898,0.233333333,0.0,0.0,73.73333333
560,485,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,5339.534884,5.0,42.0,71.0,65000,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,121.0,0,0.0,3.0,0,0.0,30.0,0,0,0,5,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,SI,17.0,7.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,SI,25.0,PLANTAS NORMALES,NO,NO,NO,SI,REGULAR,25.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.98779057,23.97,27.97889529,8.017790574,13301.90065,0.025,162.4,0.125,82.45,32.62050316,23.82413793,28.22232054,8.796365227,21859.167,0.017241379,147.7,0.068965517,80.94827586,32.76532993,23.1952381,27.98028401,9.570091834,9094.800894,0.095238095,6.4,0.0,76.66186588
617,514,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,3337.209302,5.0,43.0,78.0,68000,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,30.0,0,0,0,3,4.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,SI,28.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,80.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.53959458,23.8475,28.19354729,8.692094581,13792.28282,0.0,134.2,0.125,82.225,32.64066214,23.52241379,28.08153797,9.118248348,23501.65238,0.051724138,97.3,0.034482759,78.9810204,33.48921871,23.25862069,28.3739197,10.23059802,12852.98557,0.24137931,0.0,0.0,73.79310345
618,515,Mecanizado,NO,PIONEER 30F35,Maiz,SI,Manual,NO,4825.581395,5.0,45.0,102.0,60000,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,NO,-1.0,POCO AFECTADAS,NO,NO,NO,NO,REGULAR,28.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.51657731,23.87,28.19328865,8.646577306,14052.32694,0.0,133.2,0.125,82.025,32.69558576,23.43448276,28.06503426,9.261103002,23593.01424,0.051724138,97.3,0.034482759,78.68791696,34.18402503,23.54181818,28.86292161,10.64220685,24523.87983,0.527272727,4.3,0.0,73.18235473
766,651,Mecanizado,NO,DK 234,Algodón,NO,Manual,NO,3296.511628,5.0,44.0,73.0,60000,8,1,0,0,0,0,0,2,1,0,0,0,0,0,0.0,0.0,138.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,45.0,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,45.0,LENTO A MUY LENTO,NINGUNO,0.0,41.43,0.0,0.0,58.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.57,41.43,0.0,0.0,0.0,31.87891236,24.52,28.19945618,7.358912364,14549.47379,0.075,196.7,0.15,80.7,33.51596795,24.45,28.98298398,9.065967952,22519.29722,0.379310345,313.7,0.120689655,78.29310345,32.86,23.688,28.274,9.172,9832.512003,0.24,123.4,0.16,79.64
769,654,Manual,SI,Otro,Algodón,SI,Manual,NO,3296.511628,4.0,44.0,79.0,60000,12,0,1,0,0,1,0,1,0,0,0,0,2,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,4.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,50.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.11524755,24.6225,28.36887377,7.49274755,14710.6309,0.1,166.0,0.1,80.525,33.32159368,24.53275862,28.92717615,8.788835062,22090.72899,0.379310345,315.1,0.137931034,78.48275862,32.89333333,23.64,28.26666667,9.253333333,11880.76454,0.2,159.3,0.166666667,79.6
779,665,Manual,NO,PIONEER 30F35 H,Pastos,NO,Manual,NO,3013.953488,8.0,34.0,78.0,57000,12,0,0,0,0,0,0,0,0,1,0,0,2,1,0.0,46.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,25.0,BUENO,NINGUNO,0.0,42.86,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,42.86,0.0,0.0,0.0,32.19106241,24.6775,28.4342812,7.513562409,14734.49617,0.05,208.7,0.175,80.425,33.58362196,24.14655172,28.86508684,9.437070231,22637.09302,0.431034483,343.1,0.120689655,78.48275862,32.17826087,23.55217391,27.86521739,8.626086957,8341.7944,0.086956522,177.6,0.260869565,82.08695652
780,666,Mecanizado,NO,DK 234,Algodón,NO,Manual,NO,3398.837209,7.0,41.0,79.0,62000,10,0,0,0,0,0,0,1,0,1,0,0,2,1,0.0,0.0,82.8,0,0.0,0.0,0,0.0,0.0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25.0,BUENO,NINGUNO,0.0,25.71,74.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29,25.71,0.0,0.0,0.0,32.0162597,24.5075,28.26187985,7.508759696,14772.67955,0.075,185.4,0.125,80.35,33.36494527,24.55344828,28.95919677,8.811496995,22134.36264,0.379310345,325.0,0.137931034,78.48275862,32.67333333,23.61333333,28.14333333,9.06,11689.29623,0.2,155.3,0.2,80.13333333
781,667,Manual,NO,PIONEER 30F35,Algodón,NO,Manual,NO,3579.069767,6.0,43.0,79.0,60000,11,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,34.5,23.0,0,0.0,0.0,0,0.0,0.0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,30.0,BUENO,NINGUNO,0.0,35.71,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,35.71,0.0,0.0,32.13945507,24.645,28.39222754,7.494455071,14749.74716,0.1,223.8,0.2,80.525,33.4561687,24.27068966,28.86342918,9.185479044,22425.28988,0.379310345,306.8,0.103448276,78.62068966,32.39032258,23.68064516,28.03548387,8.709677419,11521.78001,0.161290323,219.3,0.225806452,81.12903226
783,669,Manual,NO,Otro,Algodón,SI,Manual,NO,2790.697674,6.0,42.0,77.0,60000,10,0,0,0,0,1,0,1,0,0,0,0,2,1,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,45.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,45.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,32.16767744,24.695,28.43133872,7.472677443,14710.19704,0.125,168.7,0.1,80.35,33.30433141,24.52931034,28.91682088,8.775021068,22027.11303,0.379310345,315.1,0.137931034,78.5,32.9,23.61428571,28.25714286,9.285714286,11112.9375,0.214285714,159.3,0.178571429,79.57142857
784,670,Mecanizado,SI,DK7088,Algodón,NO,Manual,NO,3860.465116,6.0,40.0,81.0,64000,13,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,28.0,BUENO,NINGUNO,0.0,32.86,0.0,0.0,67.14,0.0,0.0,0.0,0.0,0.0,0.0,32.86,0.0,67.14,0.0,0.0,0.0,0.0,31.95268228,24.6275,28.29009114,7.325182277,14585.4696,0.075,198.6,0.15,80.9,33.56353252,24.35517241,28.95935247,9.208360111,22475.45219,0.396551724,333.3,0.137931034,78.55172414,32.35,23.65333333,28.00166667,8.696666667,11219.16941,0.166666667,195.0,0.2,80.6
786,672,Mecanizado,SI,DK 234,Maiz,SI,Mecanizada,NO,5000.0,7.0,39.0,113.0,64000,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,55.0,46.0,0,23.0,0.0,0,0.0,0.0,0,0,2,1,3.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,NO HAY CULTIVO,NO,NO,NO,NO,REGULAR,70.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,32.15368034,23.6825,27.91809017,8.471180344,13635.9102,0.05,262.4,0.2,82.2,32.43949915,23.81206897,28.12578406,8.627430187,20729.9854,0.0,221.6,0.120689655,81.70689655,32.94171043,23.36451613,28.15311328,9.577194299,26262.55601,0.129032258,9.9,0.0,76.94998683
787,653,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,3813.953488,6.0,42.0,80.0,57000,13,0,0,0,0,0,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,48.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,48.0,BUENO,NINGUNO,0.0,44.29,0.0,0.0,55.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.71,44.29,0.0,0.0,0.0,31.87891236,24.52,28.19945618,7.358912364,14549.47379,0.075,196.7,0.15,80.7,33.51596795,24.45,28.98298398,9.065967952,22519.29722,0.379310345,313.7,0.120689655,78.29310345,32.40322581,23.61612903,28.00967742,8.787096774,11704.46913,0.193548387,208.3,0.225806452,80.67741935
788,668,Manual,SI,DK7088,Algodón,NO,Manual,NO,2976.744186,6.0,38.0,82.0,58000,12,0,0,0,0,0,0,2,0,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,35.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,31.98018906,24.6225,28.30134453,7.357689064,14489.54082,0.075,233.2,0.2,80.975,33.50929,24.31551724,28.91240362,9.193772762,22557.90263,0.396551724,297.4,0.103448276,78.51724138,32.43103448,23.67241379,28.05172414,8.75862069,10849.72324,0.172413793,197.6,0.206896552,80.51724138
791,674,Mecanizado,SI,PIONEER 30F35 H,Algodón,SI,Mecanizada,NO,6466.27907,6.0,42.0,83.0,65000,6,0,0,0,0,0,0,2,1,0,0,0,1,1,0.0,82.5,46.0,0,34.5,0.0,0,30.0,0.0,0,0,3,1,4.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,54.29,45.71,0.0,0.0,0.0,0.0,45.71,0.0,0.0,0.0,54.29,0.0,0.0,0.0,32.07,24.25,28.16,7.82,14559.85101,0.025,155.7,0.1,82.80733629,33.11880321,24.08275862,28.60078092,9.036044593,26199.30886,0.24137931,6.4,0.0,79.63487939,33.0,24.34705882,28.67352941,8.652941176,14385.98017,0.117647059,0.0,0.0,77.73393045
797,676,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,6948.837209,6.0,43.0,71.0,67000,12,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,55.0,0.0,0,23.0,0.0,0,0.0,0.0,0,0,2,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,SI,23.0,7.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,23.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.07237151,23.985,28.02868576,8.087371515,13364.52387,0.025,164.2,0.125,82.375,32.67404133,23.71724138,28.19564135,8.956799947,22307.70915,0.051724138,145.7,0.068965517,80.37931034,32.7284719,23.21304348,27.97075769,9.515428426,9977.811417,0.0,6.4,0.0,76.47387754
804,680,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,6483.72093,6.0,44.0,63.0,62000,12,0,0,0,0,0,0,1,1,0,0,0,2,1,0.0,59.5,46.0,0,34.5,0.0,0,0.0,0.0,0,0,2,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25044497,23.835,28.04272248,8.415444966,13916.7535,0.0,125.0,0.125,81.675,32.74450047,23.65689655,28.20069851,9.087603917,23018.34151,0.051724138,112.8,0.051724138,80.10344828,32.77093619,23.21875,27.99484309,9.552186185,6751.490547,0.0625,6.4,0.0,75.24369897
805,681,Mecanizado,NO,Otro,Pastos,SI,Mecanizada,NO,6273.255814,7.0,42.0,105.0,60000,10,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0,55.0,46.0,0,23.0,0.0,0,30.0,0.0,0,0,3,1,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,32.0,LENTO A MUY LENTO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.19662287,23.585,27.89081144,8.611622875,15874.54057,0.075,183.0,0.15,80.675,32.13404466,23.79482759,27.96443613,8.339217078,19462.94476,0.034482759,341.2,0.189655172,82.51724138,32.61477775,23.81929825,28.217038,8.795479507,21507.31012,0.01754386,146.3,0.070175439,80.84210526
806,682,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,6404.651163,6.0,42.0,75.0,65000,11,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,69.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,40.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.99055373,23.9625,27.97652686,8.028053728,13294.61943,0.025,170.4,0.125,82.5,32.61091882,23.83275862,28.22183872,8.7781602,21763.41514,0.017241379,147.7,0.068965517,81.10344828,32.89104643,23.03846154,27.96475398,9.852584887,11479.02472,0.076923077,6.4,0.0,75.88073783
807,683,Mecanizado,SI,PIONEER 30F35,Algodón,SI,Manual,NO,5720.930233,4.0,42.0,70.0,58000,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,30.0,0.0,0,30.0,0.0,0,30.0,0.0,1,0,1,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.93718154,24.5,28.21859077,7.437181541,14647.31631,0.075,196.5,0.15,80.5,33.40209504,24.50517241,28.95363373,8.896922629,22326.28366,0.379310345,313.9,0.120689655,78.37931034,32.73684211,23.94210526,28.33947368,8.794736842,7286.295681,0.210526316,73.1,0.105263158,79.89473684
813,689,Manual,SI,DK 234,Algodón,SI,Manual,NO,3398.837209,6.0,40.0,82.0,60000,11,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,0.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.02778358,24.57,28.29889179,7.457783575,14724.9289,0.075,192.0,0.125,80.575,33.36478615,24.55344828,28.95911721,8.811337877,22134.40086,0.379310345,291.8,0.120689655,78.48275862,32.66451613,23.59354839,28.12903226,9.070967742,12055.28993,0.193548387,188.5,0.225806452,80.19354839
814,690,Manual,NO,PAC 105,Algodón,SI,Manual,NO,3720.930233,4.0,43.0,77.0,66000,13,0,0,0,0,0,0,0,1,1,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,2,3.0,ONDULADO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,SI,28.0,7.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,28.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29,25.71,0.0,0.0,0.0,0.0,25.71,74.29,0.0,0.0,0.0,32.15574492,24.625,28.39037246,7.530744919,14736.66021,0.1,224.3,0.2,80.6,33.46977146,24.28448276,28.87712711,9.185288703,22494.87475,0.379310345,297.4,0.103448276,78.51724138,32.4037037,23.63333333,28.01851852,8.77037037,10096.25867,0.185185185,197.6,0.222222222,80.66666667
816,692,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,6197.674419,8.0,39.0,80.0,65000,15,0,0,0,0,0,0,2,0,0,0,0,2,1,0.0,62.0,46.0,0,11.5,0.0,0,15.0,0.0,0,0,3,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,29.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,29.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.95353413,24.8475,28.90051706,8.106034126,15960.43318,0.2,65.6,0.05,75.025,32.14704364,24.71206897,28.4295563,7.434974675,21144.48378,0.103448276,248.5,0.137931034,80.37931034,34.27765962,24.76666667,29.52216314,9.510992951,11718.1341,0.633333333,79.0,0.066666667,76.66666667
817,693,Mecanizado,SI,DK7088,Algodón,SI,Manual,NO,3720.930233,8.0,41.0,86.0,75000,12,0,0,0,0,0,0,1,0,1,0,1,2,0,0.0,0.0,124.0,0,0.0,23.0,0,0.0,0.0,0,0,0,4,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,MUY MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,28.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,32.11524755,24.6225,28.36887377,7.49274755,14710.6309,0.1,166.0,0.1,80.525,33.32159368,24.53275862,28.92717615,8.788835062,22090.72899,0.379310345,315.1,0.137931034,78.48275862,32.48684211,23.60263158,28.04473684,8.884210526,14418.02993,0.157894737,253.6,0.210526316,80.63157895
