ID_EVENTO,ID_LOTE,ID_FINCA,ID_PROD,LAT_LOTE,LONG_LOTE,FECHA_SIEMBRA,TIPO_SIEMBRA,NUM_SEMILLAS,SEM_TRATADAS,DIST_SURCOS,DIST_PLANTAS,TIPO_CULTIVO,COLOR_ENDOSPERMO,SEM_POR_SITIO,TIPO_DE_SEMILLA,HABITO_CRECIMIENTO,MATERIAL_GENETICO,OBJ_RDT,CULT_ANT,DRENAJE,FECHA_EMERGENCIA,POBLACION_20DIAS,FECHA_FLORACION,FECHA_COSECHA,METODO_COSECHA,RDT,PROD_COSECHADO,NOMBRE_LOTE,ORIGEN_SEMILLA,INOCULACION_SEMILLAS,NUEVA_INOCULACION_SEMILLAS,PRODUCTO_USADO,TIPO_MATERIAL,NUEVO_MATERIAL_GENETICO,OTRO_CULT_ANT,RESIEMBRA,CANTIDAD_TOTAL,HUMEDAD,ALMACENAMIENTO_FINCA,OBSERVACIONES_COSECHA,DEPARTAMENTO,MUNICIPIO,AREA
2583,2201,2086,2223,8.911416667,-75.68880556,5/21/2015,Mecanizado,19,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Algodón,NO,5/24/2015,55000,7/13/2015,9/29/2015,Manual,4500,Grano seco,EL PAÑOL,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4500,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,2.5
2584,2214,2099,2234,8.960861111,-75.64563889,5/7/2015,Manual,17,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Otro,5500,Maiz,NO,5/12/2015,55000,6/30/2015,9/21/2015,Manual,2200,Grano seco,CAMPANITO,NULL,NULL,NULL,NULL,Hibrido,sv 1035,NULL,NULL,2200,18,NO,déficit de lluvia,CÓRDOBA,CIÉNAGA DE ORO,1
2585,2216,2101,2236,8.955194444,-75.64633333,5/26/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,PAC 105,7000,Algodón,NO,5/30/2015,62000,7/16/2015,10/5/2015,Manual,3800,Grano seco,COLON,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,6840,18,NO,déficit de lluvia,CÓRDOBA,CIÉNAGA DE ORO,1.8
2586,2215,2100,2235,8.9605,-75.64625,5/18/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,PAC 105,7000,Algodón,NO,5/23/2015,55000,7/6/2015,9/28/2015,Manual,2100,Grano seco,CAMPANITO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,3150,18,NO,déficit de lluvia,CÓRDOBA,CIÉNAGA DE ORO,1.5
2587,2213,2098,2233,8.953333333,-75.65102778,5/20/2015,Manual,18,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,Otro,7200,Algodón,NO,5/24/2015,55000,7/9/2015,9/28/2015,Manual,5000,Grano seco,LAS MARAVILLAS,NULL,NULL,NULL,NULL,Hibrido,sv 7019,NULL,NULL,12500,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,2.5
2588,2274,2161,2287,9.1485,-75.80386111,5/16/2015,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6500,Maiz,NO,5/20/2015,55000,7/6/2015,9/29/2015,Manual,2400,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3600,19,NO,déficit de lluvia,CÓRDOBA,LORICA,1.5
2589,2275,2159,2286,9.147666667,-75.80377778,5/15/2015,Mecanizado,20,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6000,Maiz,SI,5/21/2015,55000,7/7/2015,9/29/2015,Manual,2500,Grano seco,CAMPANITO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3750,18,NO,déficit de lluvia,CÓRDOBA,LORICA,1.5
2591,2276,2160,2286,9.148111111,-75.80213889,5/17/2015,Mecanizado,18,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PAC 105,6000,Maiz,SI,5/22/2015,55000,7/8/2015,9/28/2015,Manual,3200,Grano seco,SUSUA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4800,18,NO,déficit de lluvia,CÓRDOBA,LORICA,3
2592,2208,2093,2221,8.915527778,-75.68686111,5/26/2015,Mecanizado,20,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Algodón,NO,5/30/2015,60000,7/16/2015,9/29/2015,Manual,4500,Grano seco,EL HIGO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,5850,18,SI,,CÓRDOBA,CIÉNAGA DE ORO,1.3
2594,2209,2094,2230,8.917111111,-75.68611111,5/22/2015,Mecanizado,20,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6500,Algodón,NO,5/25/2015,60000,7/10/2015,10/5/2015,Manual,4800,Grano seco,LOS OLIVOS,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,12000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,2.5
2595,2210,2095,2231,8.961416667,-75.64069444,5/20/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6000,Algodón,NO,5/24/2015,60000,7/9/2015,9/25/2015,Manual,2700,Grano seco,EL CEMENTERIO,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,10800,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,4
2596,2211,2096,2232,8.960583333,-75.64747222,5/22/2015,Mecanizado,18,NO,0.8,0.18,Maiz,Amarillo,1,N/A,N/A,Otro,5500,Algodón,NO,5/25/2015,60000,7/11/2015,9/28/2015,Manual,1200,Grano seco,EL JOBO,NULL,NULL,NULL,NULL,Hibrido,sv 1035,NULL,NULL,2400,18,NO,déficit de lluvia,CÓRDOBA,CIÉNAGA DE ORO,2
2597,2212,2097,2233,8.961916667,-75.64822222,5/18/2015,Manual,19,NO,0.8,0.5,Maiz,Blanco,3,N/A,N/A,Otro,7200,Algodón,SI,5/22/2015,60000,7/8/2015,10/5/2015,Manual,4200,Grano seco,LA GLORIA,NULL,NULL,NULL,NULL,Hibrido,sv 7019,NULL,NULL,12600,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,3
2609,2422,2319,2420,8.901084,-75.812238,5/26/2015,Mecanizado,22,SI,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Otro,6700,Algodón,SI,5/31/2015,70000,7/17/2015,9/25/2015,Manual,3500,Grano seco,Chuchurubi,NULL,NULL,NULL,Insecticidas,Hibrido,1035,NULL,NULL,3500,18,NO,Falta de agua en el cultivo,CÓRDOBA,CERETÉ,1
2617,2323,2203,2336,9.086972222,-75.81197222,5/19/2015,Manual,18,NO,0.8,0.5,Maiz,Amarillo,3,N/A,N/A,Otro,6000,Algodón,NO,5/24/2015,60000,7/10/2015,9/30/2015,Manual,1500,Grano seco,LAS CRUCES,NULL,NULL,NULL,NULL,Hibrido,sv 1035,NULL,NULL,1800,18,NO,déficit de lluvia,CÓRDOBA,LORICA,1.2
2618,2322,2204,2337,9.088055556,-75.81019444,5/27/2015,Mecanizado,20,SI,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Algodón,NO,6/1/2015,60000,7/17/2015,10/12/2015,Manual,4000,Grano seco,LA HUERTA,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,12000,19,NO,,CÓRDOBA,LORICA,3
2619,2321,2205,2335,8.888083333,-75.58247222,5/18/2015,Mecanizado,20,NO,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6200,Algodón,SI,5/22/2015,55000,7/8/2015,9/28/2015,Manual,4200,Grano seco,VALLE VERDE,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,21000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,5
2620,2320,2206,2334,8.884666667,-75.66455556,5/16/2015,Mecanizado,20,SI,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 HRR,7000,Algodón,NO,5/19/2015,60000,7/6/2015,9/29/2015,Manual,5000,Grano seco,SANTA ISABEL,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,35000,19,NO,,CÓRDOBA,CIÉNAGA DE ORO,7
2621,2319,2207,2333,8.877638889,-75.65694444,5/12/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,7000,Algodón,NO,5/17/2015,60000,7/4/2015,9/24/2015,Manual,5200,Grano seco,EL ROBLE,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,10400,18,NO,,CÓRDOBA,CIÉNAGA DE ORO,2
2622,2318,2208,2338,9.104833333,-75.78916667,5/26/2015,Mecanizado,20,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6000,Algodón,NO,5/30/2015,55000,7/15/2015,10/5/2015,Manual,2500,Grano seco,LAS YAYAS,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3750,18,NO,déficit de lluvia,CÓRDOBA,CIÉNAGA DE ORO,1.5
2623,2288,2173,2083,9.104805556,-75.80394444,5/18/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6700,Algodón,NO,5/22/2015,60000,7/9/2015,9/30/2015,Manual,2500,Grano seco,LA MARACUYA,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,10000,18,NO,déficit de lluvia,CÓRDOBA,LORICA,4
2624,2286,2171,2295,9.080888889,-75.80897222,5/15/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,5800,Algodón,NO,5/19/2015,55000,7/6/2015,9/22/2015,Mecanizada,4100,Grano seco,CAMELIA,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,16400,19,NO,,CÓRDOBA,LORICA,4
2626,2285,2170,2294,9.0885,-75.82094444,5/20/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6000,Algodón,NO,5/24/2015,55000,7/11/2015,9/30/2015,Manual,2300,Grano seco,EL PEAJE,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,6900,18,NO,déficit de lluvia,CÓRDOBA,LORICA,3
2628,2284,2169,2293,9.105083333,-75.81944444,5/21/2015,Mecanizado,20,SI,0.8,0.18,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6800,Algodón,NO,5/25/2015,60000,6/11/2015,9/28/2015,Mecanizada,3100,Grano seco,SAN FRANCISCO,NULL,NULL,NULL,Fungicida+Insecticida,OGM,,NULL,NULL,10850,19,NO,,CÓRDOBA,LORICA,3.5
2629,2283,2168,2292,9.095222222,-75.81541667,5/23/2015,Mecanizado,18,SI,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PAC 105,5700,Algodón,SI,5/28/2015,60000,7/13/2015,10/11/2015,Mecanizada,2100,Grano seco,LA LUCHA,NULL,NULL,NULL,Fungicida+Insecticida,Hibrido,,NULL,NULL,14700,18,NO,déficit de lluvia,CÓRDOBA,LORICA,7
2630,2282,2167,2291,9.07425,-75.81044444,5/18/2015,Mecanizado,18,SI,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,5800,Algodón,SI,5/22/2015,55000,7/8/2015,9/28/2015,Manual,3500,Grano seco,GUACAMAYAL,NULL,NULL,NULL,Fungicida+Insecticida,Hibrido,,NULL,NULL,70000,18,SI,,CÓRDOBA,LORICA,20
2631,2281,2166,2081,9.106333333,-75.79372222,5/14/2015,Manual,20,NO,0.8,0.5,Maiz,Amarillo,1,N/A,N/A,PAC 105,6000,Maiz,NO,5/17/2015,60000,7/3/2015,8/3/2015,Mecanizada,14000,Ensilaje,PALMITO,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,14000,NULL,NO,déficit de lluvia,CÓRDOBA,LORICA,1
2632,2280,2165,2287,9.144805556,-75.80580556,5/24/2015,Mecanizado,20,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234 YGRR,6500,Algodón,NO,5/28/2015,55000,7/13/2015,9/30/2015,Manual,2400,Grano seco,SITIO NUEVO,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,3600,19,NO,déficit de lluvia,CÓRDOBA,LORICA,1.5
2633,2287,2172,2296,9.080611111,-75.80566667,5/25/2015,Mecanizado,20,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PAC 105,4800,Algodón,NO,5/29/2015,NULL,7/14/2015,10/1/2015,Manual,2200,Grano seco,LOMA SALA,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,2200,19,NO,déficit de lluvia,CÓRDOBA,LORICA,1
2635,2436,2320,2420,8.902374,-75.811607,6/1/2015,Mecanizado,24,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,NK254 (Syngenta),6700,Algodón,SI,6/6/2015,70000,7/22/2015,9/26/2015,Manual,3500,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,3500,18,NO,Falta de agua en el ciclo del cultivo,CÓRDOBA,CERETÉ,1
2636,2437,2326,2422,9.001067,-75.837542,5/28/2015,Mecanizado,22,SI,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,NK254 (Syngenta),6700,Algodón,SI,6/2/2015,71000,7/18/2015,9/16/2015,Manual,3000,Grano seco,El Hoyeto 2,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,6000,15.5,SI,Rendimientos bajos por falta de agua en la zona. A los 20 días de recogido se desgrano,CÓRDOBA,SAN PELAYO,2
2637,2438,2327,2422,9.002917,-75.83503,5/20/2015,Mecanizado,22,SI,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,PAC 105,6000,Algodón,SI,5/25/2015,71000,7/11/2015,9/15/2015,Manual,3000,Grano seco,El Hoyeto,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,NULL,12000,15.5,SI,Rendimientos bajos por falta de agua en la zona. A los 20 dias de recogido se desgrano.,CÓRDOBA,SAN PELAYO,4
2641,2439,2328,2423,8.856559049,-75.76069152,5/12/2015,Mecanizado,18,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Algodón,SI,5/17/2015,70000,7/3/2015,9/25/2015,Manual,4500,Grano seco,La Ceibita,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,6750,19,SI,El fuerte verano que se presento en la zona,CÓRDOBA,CERETÉ,1.5
2643,2440,2330,2425,8.873395,-75.799557,5/16/2015,Mecanizado,24,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,Otro,7200,Algodón,SI,5/21/2015,71000,7/6/2015,10/1/2015,Mecanizada,6400,Grano seco,La Vitrina,NULL,NULL,NULL,NULL,OGM,P4082 WH,NULL,NULL,14720,20,NO,,CÓRDOBA,CERETÉ,23
2661,2444,2338,2432,8.876041,-75.758365,5/20/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,PAC 105,7000,Algodón,SI,5/25/2015,70000,7/10/2015,9/18/2015,Manual,5100,Grano seco,Martinez,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,15300,22,SI,Falto agua al momento de llenado.,CÓRDOBA,CERETÉ,3
2662,2445,2339,2433,8.971416667,-75.77541667,5/22/2015,Manual,24,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,Otro,6800,Algodón,SI,5/27/2015,71000,7/13/2015,9/24/2015,Manual,5500,Grano seco,San Isidro,NULL,NULL,NULL,NULL,OGM,DK 234 VT PRO,NULL,NULL,7150,19,SI,,CÓRDOBA,SAN PELAYO,1.3
2663,2446,2340,2434,8.330074,-76.111767,5/17/2015,Mecanizado,22,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),7000,Algodón,SI,5/22/2015,71000,7/8/2015,9/19/2015,Mecanizada,5100,Grano seco,Jaraguay,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,51000,19,NO,,CÓRDOBA,VALENCIA,10
2666,2448,2342,2434,8.252012,-76.134454,5/19/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,PIONEER 30F35 H,7000,Maiz,SI,5/24/2015,71000,7/10/2015,9/20/2015,Manual,5000,Grano seco,Bijagual,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,22500,20,SI,,CÓRDOBA,VALENCIA,4.5
2668,2449,2343,2434,8.271372,-76.148972,5/15/2015,Mecanizado,21,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),7100,Maiz,SI,5/20/2015,70000,7/6/2015,9/14/2015,Mecanizada,5000,Grano seco,La Sorpresa,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,80000,20,SI,,CÓRDOBA,VALENCIA,16
2669,2450,2344,2437,8.257094,-76.172647,5/15/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Otro,6500,Algodón,SI,5/20/2015,70000,7/6/2015,9/17/2015,Manual,4800,Grano seco,Taguala,NULL,NULL,NULL,NULL,Hibrido,SV 1035,NULL,NULL,48000,21,SI,Pocas lluvias en el lote.,CÓRDOBA,VALENCIA,10
2675,2454,2348,2440,8.327815,-76.103218,5/3/2015,Mecanizado,21,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),7000,Maiz,SI,5/8/2015,71000,6/25/2015,9/16/2015,Mecanizada,5150,Grano seco,Villanueva,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,110450,19,SI,,CÓRDOBA,VALENCIA,23
2678,2457,2351,2443,8.268726,-76.157836,5/9/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),6500,Maiz,SI,5/14/2015,70000,6/30/2015,9/10/2015,Manual,5400,Grano seco,Virgen del Carmen,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,5400,20,SI,Faltaron lluvias en la zona.,CÓRDOBA,VALENCIA,1
2679,2458,2352,2444,8.265328,-76.156883,5/1/2015,Mecanizado,18,NO,0.8,0.15,Maiz,Amarillo,1,N/A,N/A,ADV 9339 (Syngenta),7100,Maiz,SI,5/6/2015,70000,6/21/2015,9/8/2015,Mecanizada,5000,Grano seco,Los Patos 2,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,12500,20,SI,,CÓRDOBA,VALENCIA,2.5
2680,2459,2353,2444,8.266452452,-76.15699183,5/1/2015,Mecanizado,21,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),7100,Maiz,SI,5/6/2015,71000,6/21/2015,9/10/2015,Mecanizada,5000,Grano seco,Los Patos,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,125000,20,SI,,CÓRDOBA,VALENCIA,25
2681,2460,2354,2445,8.270894,-76.163395,5/27/2015,Mecanizado,21,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Impacto (Syngenta),6500,Algodón,SI,6/2/2015,70000,7/17/2015,9/28/2015,Manual,4900,Grano seco,La Cervezera,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,19600,19,SI,Por verano.,CÓRDOBA,VALENCIA,4
2687,2463,2357,2447,8.899104,-75.809072,5/25/2015,Mecanizado,20,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Otro,6500,Algodón,SI,5/30/2015,70000,7/15/2015,9/23/2015,Manual,5100,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,OGM,P4082 WH,NULL,NULL,10200,20,SI,El verano influyo en el rendimiento,CÓRDOBA,CERETÉ,2
2688,2464,2358,2448,8.901471,-75.807328,5/30/2015,Manual,20,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,ICA V 305,6800,Algodón,SI,6/4/2015,66000,7/21/2015,9/28/2015,Manual,4500,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,4500,19,SI,El verano influencio.,CÓRDOBA,CERETÉ,1
2690,2465,2359,2450,8.901194,-75.812674,5/20/2015,Manual,20,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,P4082 (Pioneer),6900,Algodón,SI,5/25/2015,67000,7/11/2015,9/30/2015,Manual,5400,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,5400,23,NO,,CÓRDOBA,CERETÉ,1
2693,2467,2361,2451,8.900611,-75.812863,4/15/2015,Manual,20,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,ICA V 305,6800,Algodón,SI,4/20/2015,65000,6/6/2015,7/8/2015,Mecanizada,12500,Ensilaje,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,12500,NULL,NO,"Sembró muy temprano, con las primeras lluvias, y después se presento en la zona un fuerte verano, dejando las plantas pequeñas y el agricultor decidió ensilar para tratar de recuperar la inversión.",CÓRDOBA,CERETÉ,1
2694,2468,2362,2452,8.902289,-75.816336,5/16/2015,Manual,19,NO,0.8,0.4,Maiz,Blanco,3,N/A,N/A,Otro,6800,Algodón,SI,5/21/2015,70000,7/7/2015,9/28/2015,Manual,6000,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,OGM,DK 234 VT PRO,NULL,NULL,6000,22,SI,,CÓRDOBA,CERETÉ,1
2716,2472,2366,2456,8.907587,-75.819655,5/28/2015,Manual,18,NO,0.8,0.14,Maiz,Amarillo,3,N/A,N/A,Otro,6300,Algodón,SI,6/2/2015,68000,7/18/2015,8/25/2015,Mecanizada,18000,Ensilaje,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,1035,NULL,NULL,18000,NULL,NO,El verano que se presento en la zona afecto el rendimiento,CÓRDOBA,CERETÉ,1
2718,2474,2368,2457,8.904296,-75.814571,5/23/2015,Mecanizado,18,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P4082 (Pioneer),6000,Algodón,SI,5/28/2015,67000,7/15/2015,9/24/2015,Manual,5000,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,5000,18,SI,El verano.,CÓRDOBA,CERETÉ,1
2719,2475,2369,2459,8.894159,-75.829907,5/20/2015,Manual,16,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,Otro,6000,Algodón,SI,5/25/2015,68000,7/12/2015,9/27/2015,Manual,4800,Grano seco,El Monton,NULL,NULL,NULL,NULL,Hibrido,SV 1035,NULL,NULL,4800,17,SI,El verano.,CÓRDOBA,CERETÉ,1
2721,2477,2371,2461,8.909482,-75.823912,5/20/2015,Manual,18,NO,0.8,0.3,Maiz,Blanco,2,N/A,N/A,P4082 (Pioneer),6000,Algodón,SI,5/25/2015,71000,7/11/2015,9/15/2015,Manual,5000,Grano seco,Calderon,NULL,NULL,NULL,NULL,Hibrido,,NULL,NULL,5000,20,SI,El verano.,CÓRDOBA,SAN PELAYO,1
2722,2478,2372,2462,8.905316,-75.816065,5/25/2015,Mecanizado,17,NO,0.8,0.14,Maiz,Amarillo,1,N/A,N/A,Otro,6000,Algodón,SI,5/30/2015,65000,7/16/2015,9/30/2015,Manual,4800,Grano seco,Chuchurubi,NULL,NULL,NULL,NULL,Hibrido,SV 1035,NULL,NULL,4800,18,SI,El verano afecto el rendimiento.,CÓRDOBA,CERETÉ,1
2723,2479,2373,2463,8.868114,-75.761739,5/15/2015,Mecanizado,24,NO,0.8,0.14,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),7000,Algodón,SI,5/20/2015,71000,7/5/2015,9/27/2015,Manual,5100,Grano seco,La Ceibita,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,35700,21,NO,En parte lo afecto el verano al inicio de la cosecha,CÓRDOBA,CERETÉ,7
2725,2480,2398,2480,8.803583333,-75.70755556,7/18/2015,Manual,18,SI,0.75,0.3,Maiz,Amarillo,3,N/A,N/A,Otro,18000,Maiz,SI,7/22/2015,25000,9/5/2015,10/3/2015,Mecanizada,8000,Ensilaje,SILO,NULL,NULL,NULL,Insecticidas,Hibrido,1035,NULL,3,20000,NULL,NO,AFECTADO POR COGOLLERO DEL MAÍZ Y EL AGRICULTOR NO LE HIZO NINGÚN TIPO DE CONTROL,CÓRDOBA,SAN CARLOS,2.5
2733,2504,2399,2481,8.930045898,-75.76400047,5/18/2015,Manual,20,NO,0.8,0.4,Maiz,Amarillo,3,N/A,N/A,Impacto (Syngenta),6500,Maiz,SI,5/23/2015,70000,7/8/2015,9/20/2015,Manual,4800,Grano seco,El Billar,NULL,NULL,NULL,NULL,OGM,,NULL,NULL,4800,17,SI,El verano afecto los rendimientos.,CÓRDOBA,CERETÉ,1
2735,2506,2401,2482,8.938751796,-75.7488651,5/20/2015,Mecanizado,22,SI,0.8,0.14,Maiz,Blanco,1,N/A,N/A,Otro,7200,Algodón,SI,5/25/2015,71000,7/10/2015,9/21/2015,Manual,4900,Grano seco,El Cedro,NULL,NULL,NULL,Insecticidas,Hibrido,3969,NULL,NULL,9800,18,SI,El verano,CÓRDOBA,CERETÉ,2
2736,2495,2389,2472,8.798416667,-75.79952778,4/24/2015,Mecanizado,16,SI,0.8,0.25,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Maiz,SI,4/30/2015,80000,6/15/2015,8/31/2015,Manual,4700,Grano seco,EL FARO,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,0,18800,18,SI,VERANO,CÓRDOBA,MONTERÍA,4
2737,2481,2376,2464,8.812083333,-75.80291667,5/6/2015,Mecanizado,18,SI,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234,4500,Maiz,SI,5/12/2015,54000,6/26/2015,9/11/2015,Manual,4100,Grano seco,SANTA,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,0,16400,20,SI,VERANO,CÓRDOBA,MONTERÍA,4
2738,2487,2381,2466,8.835444444,-75.86586111,5/4/2015,Mecanizado,18,NO,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234,4800,Maiz,SI,5/9/2015,72000,6/24/2015,9/14/2015,Manual,4200,Grano seco,FLORIDA,NULL,NULL,NULL,NULL,Hibrido,,NULL,3,12600,18,SI,VERANO,CÓRDOBA,MONTERÍA,2
2739,2488,2382,2466,8.832972222,-75.86127778,4/23/2015,Mecanizado,18,SI,0.8,0.2,Maiz,Blanco,1,N/A,N/A,P3966 (Pioneer),4500,Maiz,SI,4/28/2015,72000,6/12/2015,9/1/2015,Manual,4000,Grano seco,SAN JOSE,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,2,4000,18,SI,VERANO,CÓRDOBA,MONTERÍA,1
2740,2484,2378,2465,8.813166667,-75.72102778,5/14/2015,Mecanizado,16,NO,0.8,0.2,Maiz,Amarillo,1,N/A,N/A,PAC 105,4500,Algodón,NO,5/19/2015,60000,7/3/2015,9/29/2015,Manual,4000,Grano seco,EL GRANO,NULL,NULL,NULL,NULL,Hibrido,,NULL,2,6000,18,SI,VERANO,CÓRDOBA,SAN CARLOS,1.5
2741,2485,2379,2465,8.816472222,-75.7155,4/29/2015,Mecanizado,16,SI,0.8,0.2,Maiz,Blanco,1,N/A,N/A,DK 234,5000,Algodón,NO,5/5/2015,65000,6/18/2015,9/18/2015,Manual,4600,Grano seco,PEPE,NULL,NULL,NULL,Insecticidas,Hibrido,,NULL,1,9200,18,SI,RENDIMIENTO BAJO POR EL VERANO EN LA REGION,CÓRDOBA,SAN CARLOS,2
