ID_EVENTO,ID_PROD,FECHA_FERT,ID_FER_QUI,TIPO_FERTILIZACION,CANTIDAD_PROD_FERTI,PROD_QUI,PROD_ORG,PROD_ENM,N,P,K
1662,520,10/29/2013,2491,Quimica,50,Sulfato de amonio,,,21,0,0
1663,520,11/15/2013,2496,Quimica,50,Sulfato de amonio,,,21,0,0
1663,520,10/28/2013,2499,Quimica,50,Sulfato de amonio,,,21,0,0
1664,521,10/14/2013,2505,Quimica,50,Sulfato de amonio,,,21,0,0
1664,521,10/24/2013,2507,Quimica,50,Sulfato de amonio,,,21,0,0
1664,521,11/07/2013,2510,Quimica,50,Sulfato de amonio,,,21,0,0
1671,521,9/29/2013,2542,Quimica,50,Sulfato de amonio,,,21,0,0
1671,521,10/19/2013,2545,Quimica,100,Sulfato de amonio,,,21,0,0
1672,502,11/16/2013,2549,Quimica,100,Sulfato de amonio,,,21,0,0
1700,970,6/16/2013,2670,Quimica,150,Sulfato de amonio,,,21,0,0
1702,972,4/17/2013,2676,Quimica,200,Sulfato de amonio,,,21,0,0
1702,972,4/30/2013,2677,Quimica,100,Sulfato de amonio,,,21,0,0
1706,963,5/17/2014,2694,Quimica,75,Sulfato de amonio,,,21,0,0
1724,826,6/26/2014,2815,Quimica,75,Sulfato de amonio,,,21,0,0
1725,980,4/28/2014,2727,Quimica,50,Sulfato de amonio,,,21,0,0
1735,970,6/20/2014,2768,Quimica,150,Sulfato de amonio,,,21,0,0
1737,1478,5/30/2014,2770,Quimica,50,Sulfato de amonio,,,21,0,0
1737,1478,6/10/2014,2771,Quimica,100,Sulfato de amonio,,,21,0,0
1749,1483,5/12/2014,2829,Quimica,150,Sulfato de amonio,,,21,0,0
1760,1484,5/09/2014,2843,Quimica,100,Sulfato de amonio,,,21,0,0
1762,234,6/05/2014,2849,Quimica,150,Sulfato de amonio,,,21,0,0
1874,551,5/01/2015,3130,Quimica,75,Sulfato de amonio,,,21,0,0
1877,1699,2/10/2015,3224,Quimica,50,Sulfato de amonio,,,21,0,0
1911,1743,9/05/2014,3206,Quimica,100,Sulfato de amonio,,,21,0,0
2245,2149,5/23/2015,3876,Quimica,50,Sulfato de amonio,,,21,0,0
2247,2151,5/04/2015,3885,Quimica,50,Sulfato de amonio,,,21,0,0
2247,2151,5/19/2015,3888,Quimica,50,Sulfato de amonio,,,21,0,0
2248,2151,5/14/2015,3892,Quimica,50,Sulfato de amonio,,,21,0,0
2248,2151,5/29/2015,3896,Quimica,50,Sulfato de amonio,,,21,0,0
2251,2154,4/29/2015,3908,Quimica,200,Sulfato de amonio,,,21,0,0
2252,2154,4/12/2015,3913,Quimica,200,Sulfato de amonio,,,21,0,0
2253,2155,5/23/2015,3915,Quimica,50,Sulfato de amonio,,,21,0,0
2319,2241,5/03/2015,4150,Quimica,100,Sulfato de amonio,,,21,0,0
2320,2241,5/08/2015,4153,Quimica,100,Sulfato de amonio,,,21,0,0
2326,2242,3/29/2015,4178,Quimica,150,Sulfato de amonio,,,21,0,0
2328,2243,5/18/2015,4184,Quimica,100,Sulfato de amonio,,,21,0,0
2328,2243,6/04/2015,4185,Quimica,100,Sulfato de amonio,,,21,0,0
2333,2245,5/30/2015,5530,Quimica,100,Sulfato de amonio,,,21,0,0
2347,1860,5/15/2015,4242,Quimica,100,Sulfato de amonio,,,21,0,0
2347,1860,5/30/2015,4243,Quimica,100,Sulfato de amonio,,,21,0,0
2348,2257,4/11/2015,4244,Quimica,50,Sulfato de amonio,,,21,0,0
2400,1872,3/31/2015,4306,Quimica,250,Sulfato de amonio,,,21,0,0
2400,1872,4/08/2015,4307,Quimica,100,Sulfato de amonio,,,21,0,0
2527,2377,4/15/2015,4553,Quimica,100,Sulfato de amonio,,,21,0,0
2528,2377,5/04/2015,4556,Quimica,100,Sulfato de amonio,,,21,0,0
2532,2391,5/18/2015,4569,Quimica,50,Sulfato de amonio,,,21,0,0
2532,2391,5/28/2015,4570,Quimica,50,Sulfato de amonio,,,21,0,0
2532,2391,6/08/2015,4571,Quimica,50,Sulfato de amonio,,,21,0,0
2532,2391,6/23/2015,4572,Quimica,50,Sulfato de amonio,,,21,0,0
2538,2392,5/02/2015,4595,Quimica,100,Sulfato de amonio,,,21,0,0
2538,2392,5/12/2015,4596,Quimica,100,Sulfato de amonio,,,21,0,0
2742,2483,4/24/2015,5224,Quimica,225,Sulfato de amonio,,,21,0,0
2743,2483,5/12/2015,5228,Quimica,225,Sulfato de amonio,,,21,0,0
2801,2245,4/30/2015,5532,Quimica,100,Sulfato de amonio,,,21,0,0
2811,2531,4/25/2015,5548,Quimica,100,Sulfato de amonio,,,21,0,0
2824,2542,4/12/2015,5581,Quimica,50,Sulfato de amonio,,,21,0,0
2849,2563,2/24/2016,6275,Quimica,700,Sulfato de amonio,,,21,0,0
2855,2484,5/15/2015,5665,Quimica,100,Sulfato de amonio,,,21,0,0
2855,2484,5/30/2015,5666,Quimica,100,Sulfato de amonio,,,21,0,0
2933,2489,5/25/2015,5844,Quimica,200,Sulfato de amonio,,,21,0,0
2961,2651,6/24/2015,5918,Quimica,50,Sulfato de amonio,,,21,0,0
2961,2651,7/09/2015,5919,Quimica,200,Sulfato de amonio,,,21,0,0
2973,2377,5/10/2015,5946,Quimica,100,Sulfato de amonio,,,21,0,0
3069,387,5/07/2015,6182,Quimica,50,Sulfato de amonio,,,21,0,0
3077,635,4/30/2015,6204,Quimica,200,Sulfato de amonio,,,21,0,0
3078,356,5/20/2015,6206,Quimica,200,Sulfato de amonio,,,21,0,0
3079,995,4/14/2015,6208,Quimica,200,Sulfato de amonio,,,21,0,0
3155,2816,9/30/2015,6348,Quimica,50,Sulfato de amonio,,,21,0,0
3162,1744,10/15/2015,6370,Quimica,50,Sulfato de amonio,,,21,0,0
3163,2814,10/09/2015,6376,Quimica,50,Sulfato de amonio,,,21,0,0
3415,3437,5/05/2016,6872,Quimica,50,Sulfato de amonio,,,21,0,0
3423,3444,5/04/2016,6895,Quimica,50,Sulfato de amonio,,,21,0,0
3427,3448,5/11/2016,6907,Quimica,50,Sulfato de amonio,,,21,0,0
3428,3455,5/05/2016,6910,Quimica,50,Sulfato de amonio,,,21,0,0
3433,3458,5/10/2016,6922,Quimica,50,Sulfato de amonio,,,21,0,0
3435,3460,5/02/2016,6928,Quimica,50,Sulfato de amonio,,,21,0,0
3437,3461,5/04/2016,6937,Quimica,50,Sulfato de amonio,,,21,0,0
3438,3463,5/06/2016,6940,Quimica,40,Sulfato de amonio,,,21,0,0
3439,3464,5/05/2016,6943,Quimica,50,Sulfato de amonio,,,21,0,0
3440,3465,5/02/2016,6946,Quimica,50,Sulfato de amonio,,,21,0,0
3443,3421,3/16/2016,6969,Quimica,50,Sulfato de amonio,,,21,0,0
3445,3423,3/13/2016,6975,Quimica,30,Sulfato de amonio,,,21,0,0
3447,3431,4/04/2016,6996,Quimica,50,Sulfato de amonio,,,21,0,0
3452,3472,5/04/2016,7005,Quimica,50,Sulfato de amonio,,,21,0,0
3453,3419,3/18/2016,7006,Quimica,50,Sulfato de amonio,,,21,0,0
3453,3419,3/27/2016,7011,Quimica,50,Sulfato de amonio,,,21,0,0
3453,3419,4/08/2016,7012,Quimica,50,Sulfato de amonio,,,21,0,0
3453,3419,4/17/2016,7013,Quimica,50,Sulfato de amonio,,,21,0,0
3455,3474,4/16/2016,7018,Quimica,50,Sulfato de amonio,,,21,0,0
3455,3474,4/29/2016,7019,Quimica,50,Sulfato de amonio,,,21,0,0
3464,3481,9/28/2015,7041,Quimica,200,Sulfato de amonio,,,21,0,0
3465,3482,10/08/2015,7045,Quimica,175,Sulfato de amonio,,,21,0,0
3466,3483,10/11/2015,7047,Quimica,150,Sulfato de amonio,,,21,0,0
3467,234,9/18/2015,7049,Quimica,100,Sulfato de amonio,,,21,0,0
3468,388,10/07/2015,7052,Quimica,250,Sulfato de amonio,,,21,0,0
3469,635,10/01/2015,7055,Quimica,200,Sulfato de amonio,,,21,0,0
3484,3451,6/30/2016,9095,Quimica,100,Sulfato de amonio,,,21,0,0
3486,3497,5/10/2016,7071,Quimica,50,Sulfato de amonio,,,21,0,0
3498,355,9/09/2015,7087,Quimica,100,Sulfato de amonio,,,21,0,0
3499,622,9/11/2015,7089,Quimica,200,Sulfato de amonio,,,21,0,0
3549,3035,5/11/2016,7235,Quimica,200,Sulfato de amonio,,,21,0,0
3628,3598,4/25/2016,7439,Quimica,50,Sulfato de amonio,,,21,0,0
3671,3615,4/29/2016,7540,Quimica,50,Sulfato de amonio,,,21,0,0
3672,3616,5/02/2016,7543,Quimica,50,Sulfato de amonio,,,21,0,0
3675,3619,4/19/2016,7550,Quimica,50,Sulfato de amonio,,,21,0,0
3678,3624,10/12/2015,7557,Quimica,200,Sulfato de amonio,,,21,0,0
3679,3623,10/13/2015,7560,Quimica,150,Sulfato de amonio,,,21,0,0
3680,3625,4/15/2016,7562,Quimica,50,Sulfato de amonio,,,21,0,0
3823,3869,4/15/2016,7886,Quimica,50,Sulfato de amonio,,,21,0,0
3845,3881,4/29/2016,7930,Quimica,50,Sulfato de amonio,,,21,0,0
3970,4445,4/11/2016,8152,Quimica,50,Sulfato de amonio,,,21,0,0
4147,4437,4/03/2016,8215,Quimica,150,Sulfato de amonio,,,21,0,0
4147,4437,4/20/2016,8216,Quimica,125,Sulfato de amonio,,,21,0,0
4149,4439,4/02/2016,8221,Quimica,150,Sulfato de amonio,,,21,0,0
4149,4439,4/18/2016,8222,Quimica,100,Sulfato de amonio,,,21,0,0
4150,4442,4/14/2016,8224,Quimica,150,Sulfato de amonio,,,21,0,0
4150,4442,4/26/2016,8225,Quimica,100,Sulfato de amonio,,,21,0,0
4151,4438,4/02/2016,8227,Quimica,150,Sulfato de amonio,,,21,0,0
4151,4438,4/18/2016,8228,Quimica,100,Sulfato de amonio,,,21,0,0
4152,4436,4/22/2016,8230,Quimica,150,Sulfato de amonio,,,21,0,0
4152,4436,5/03/2016,8231,Quimica,100,Sulfato de amonio,,,21,0,0
4154,4435,4/04/2016,8245,Quimica,150,Sulfato de amonio,,,21,0,0
4154,4435,4/20/2016,8246,Quimica,100,Sulfato de amonio,,,21,0,0
4160,4443,4/05/2016,8281,Quimica,150,Sulfato de amonio,,,21,0,0
4160,4443,4/20/2016,8282,Quimica,100,Sulfato de amonio,,,21,0,0
4306,4659,5/07/2016,8324,Quimica,50,Sulfato de amonio,,,21,0,0
4307,4660,5/16/2016,8333,Quimica,75,Sulfato de amonio,,,21,0,0
4312,4674,5/07/2016,8347,Quimica,3,Sulfato de amonio,,,21,0,0
4315,4676,4/21/2016,8357,Quimica,50,Sulfato de amonio,,,21,0,0
4315,4676,5/09/2016,8361,Quimica,50,Sulfato de amonio,,,21,0,0
4340,4432,4/07/2016,8429,Quimica,50,Sulfato de amonio,,,21,0,0
4340,4432,4/27/2016,8430,Quimica,100,Sulfato de amonio,,,21,0,0
4348,4440,5/05/2016,8446,Quimica,50,Sulfato de amonio,,,21,0,0
4348,4440,5/15/2016,8447,Quimica,50,Sulfato de amonio,,,21,0,0
4349,4433,5/10/2016,8449,Quimica,75,Sulfato de amonio,,,21,0,0
4349,4433,5/20/2016,8450,Quimica,100,Sulfato de amonio,,,21,0,0
4353,4434,5/14/2016,8457,Quimica,75,Sulfato de amonio,,,21,0,0
4353,4434,5/24/2016,8459,Quimica,100,Sulfato de amonio,,,21,0,0
4356,4707,4/28/2016,8469,Quimica,100,Sulfato de amonio,,,21,0,0
4356,4707,5/15/2016,8470,Quimica,50,Sulfato de amonio,,,21,0,0
4358,4708,4/28/2016,8472,Quimica,50,Sulfato de amonio,,,21,0,0
4358,4708,5/12/2016,8473,Quimica,100,Sulfato de amonio,,,21,0,0
4358,4708,5/22/2016,8474,Quimica,50,Sulfato de amonio,,,21,0,0
4363,4428,5/01/2016,8498,Quimica,100,Sulfato de amonio,,,21,0,0
4367,3819,4/23/2016,8630,Quimica,50,Sulfato de amonio,,,21,0,0
4367,3819,5/01/2016,8631,Quimica,100,Sulfato de amonio,,,21,0,0
4393,4726,4/26/2016,8600,Quimica,50,Sulfato de amonio,,,21,0,0
4396,4430,5/15/2016,8608,Quimica,50,Sulfato de amonio,,,21,0,0
4396,4430,5/28/2016,8609,Quimica,50,Sulfato de amonio,,,21,0,0
4398,3419,4/01/2016,8751,Quimica,100,Sulfato de amonio,,,21,0,0
4398,3419,4/12/2016,8752,Quimica,50,Sulfato de amonio,,,21,0,0
4398,3419,4/22/2016,8753,Quimica,50,Sulfato de amonio,,,21,0,0
4398,3419,5/02/2016,8754,Quimica,50,Sulfato de amonio,,,21,0,0
4418,4521,5/08/2016,8651,Quimica,50,Sulfato de amonio,,,21,0,0
4418,4521,5/29/2016,8652,Quimica,100,Sulfato de amonio,,,21,0,0
4420,4515,4/30/2016,8656,Quimica,50,Sulfato de amonio,,,21,0,0
4422,4516,5/15/2016,8660,Quimica,50,Sulfato de amonio,,,21,0,0
4423,4429,5/26/2016,8665,Quimica,100,Sulfato de amonio,,,21,0,0
4425,4422,5/04/2016,8671,Quimica,75,Sulfato de amonio,,,21,0,0
4425,4422,5/20/2016,8672,Quimica,100,Sulfato de amonio,,,21,0,0
4426,4422,5/03/2016,8675,Quimica,75,Sulfato de amonio,,,21,0,0
4426,4422,5/15/2016,8676,Quimica,75,Sulfato de amonio,,,21,0,0
4427,4431,4/23/2016,8678,Quimica,100,Sulfato de amonio,,,21,0,0
4428,4431,4/24/2016,8681,Quimica,100,Sulfato de amonio,,,21,0,0
4448,4427,5/20/2016,8735,Quimica,100,Sulfato de amonio,,,21,0,0
4449,4431,4/08/2016,8737,Quimica,50,Sulfato de amonio,,,21,0,0
4449,4431,4/22/2016,8738,Quimica,100,Sulfato de amonio,,,21,0,0
4450,4759,4/28/2016,8744,Quimica,200,Sulfato de amonio,,,21,0,0
4451,3422,3/24/2016,8760,Quimica,50,Sulfato de amonio,,,21,0,0
4487,3426,4/28/2016,8942,Quimica,50,Sulfato de amonio,,,21,0,0
4490,3451,6/30/2016,8960,Quimica,100,Sulfato de amonio,,,21,0,0
4497,4837,5/20/2016,9024,Quimica,75,Sulfato de amonio,,,21,0,0
4519,4802,7/05/2016,9082,Quimica,150,Sulfato de amonio,,,21,0,0
4520,4803,6/30/2016,9085,Quimica,100,Sulfato de amonio,,,21,0,0
4522,4797,6/08/2016,9089,Quimica,150,Sulfato de amonio,,,21,0,0
4523,4800,5/30/2016,9091,Quimica,100,Sulfato de amonio,,,21,0,0
4525,4799,4/27/2016,9098,Quimica,100,Sulfato de amonio,,,21,0,0
4527,4798,5/04/2016,9104,Quimica,200,Sulfato de amonio,,,21,0,0
4529,4806,5/23/2016,9108,Quimica,200,Sulfato de amonio,,,21,0,0
4694,4692,6/07/2016,9609,Quimica,50,Sulfato de amonio,,,21,0,0
4694,4692,6/19/2016,9610,Quimica,100,Sulfato de amonio,,,21,0,0
4699,4697,6/10/2016,9612,Quimica,50,Sulfato de amonio,,,21,0,0
4699,4697,6/23/2016,9613,Quimica,100,Sulfato de amonio,,,21,0,0
4701,4694,10/20/2016,10236,Quimica,100,Sulfato de amonio,,,21,0,0
4702,4696,8/12/2016,10019,Quimica,50,Sulfato de amonio,,,21,0,0
4702,4696,9/22/2016,10020,Quimica,100,Sulfato de amonio,,,21,0,0
4704,4691,6/19/2016,9603,Quimica,150,Sulfato de amonio,,,21,0,0
4736,4701,6/13/2016,10223,Quimica,50,Sulfato de amonio,,,21,0,0
4741,4872,5/02/2016,10397,Quimica,200,Sulfato de amonio,,,21,0,0
3445,3423,3/27/2016,6983,Quimica,57,Sulfomag,,,0,0,22
4486,3449,4/10/2016,8938,Quimica,200,Sulfomag,,,0,0,22
4649,4849,3/27/2016,9530,Quimica,50,Sulfomag,,,0,0,22
4678,4848,4/03/2016,9536,Quimica,50,Sulfomag,,,0,0,22
3445,3423,3/20/2016,6980,Quimica,57,Sulfomag,,,0,0,22
3445,3423,4/03/2016,6986,Quimica,57,Sulfomag,,,0,0,22
3429,3418,2/26/2016,6929,Quimica,50,Sulfato de potasio,,,0,0,50
510,388,10/22/2013,493,Quimica,100,Sulfato de potasio,,,0,0,50
511,387,10/24/2013,500,Quimica,100,Sulfato de potasio,,,0,0,50
1654,720,10/12/2013,2433,Quimica,100,Sulfato de potasio,,,0,0,50
1750,1490,5/12/2014,2833,Quimica,100,Sulfato de potasio,,,0,0,50
1752,1485,5/05/2014,2831,Quimica,100,Sulfato de potasio,,,0,0,50
1903,1595,11/01/2014,3180,Quimica,25,Sulfato de potasio,,,0,0,50
2217,2127,4/05/2015,3806,Quimica,75,Sulfato de potasio,,,0,0,50
2240,2076,4/15/2015,3865,Quimica,50,Sulfato de potasio,,,0,0,50
2291,2127,5/05/2015,4050,Quimica,75,Sulfato de potasio,,,0,0,50
3132,2617,3/10/2016,6277,Quimica,50,Sulfato de potasio,,,0,0,50
3155,2816,10/20/2015,6349,Quimica,50,Sulfato de potasio,,,0,0,50
3156,1741,10/28/2015,6354,Quimica,50,Sulfato de potasio,,,0,0,50
3375,3103,6/10/2016,6807,Quimica,78,Sulfato de potasio,,,0,0,50
3436,3420,2/01/2016,6953,Quimica,50,Sulfato de potasio,,,0,0,50
3436,3420,2/11/2016,6958,Quimica,50,Sulfato de potasio,,,0,0,50
3436,3420,2/21/2016,6960,Quimica,50,Sulfato de potasio,,,0,0,50
3646,2948,5/02/2016,7460,Quimica,125,Sulfato de potasio,,,0,0,50
3839,2946,5/31/2016,7919,Quimica,250,Sulfato de potasio,,,0,0,50
761,726,4/19/2014,940,Quimica,50,Sulfomag,,,0,0,22
1920,692,5/15/2015,5965,Quimica,100,Sulfomag,,,0,0,22
1921,1747,5/15/2015,5974,Quimica,100,Sulfomag,,,0,0,22
1951,692,4/28/2015,5970,Quimica,100,Sulfomag,,,0,0,22
2911,2619,12/01/2015,5789,Quimica,100,Sulfomag,,,0,0,22
2913,2620,8/01/2015,5792,Quimica,50,Sulfomag,,,0,0,22
3026,2613,9/20/2015,6122,Quimica,50,Sulfomag,,,0,0,22
3429,3418,3/09/2016,6932,Quimica,50,Sulfomag,,,0,0,22
3513,2995,3/27/2016,7102,Quimica,50,Sulfomag,,,0,0,22
3513,2995,4/07/2016,7103,Quimica,50,Sulfomag,,,0,0,22
3519,2953,4/05/2016,7127,Quimica,50,Sulfomag,,,0,0,22
3531,2977,3/08/2016,7165,Quimica,50,Sulfomag,,,0,0,22
3531,2977,3/28/2016,7166,Quimica,50,Sulfomag,,,0,0,22
3534,3048,4/05/2016,7174,Quimica,50,Sulfomag,,,0,0,22
3543,2969,3/10/2016,7206,Quimica,50,Sulfomag,,,0,0,22
3545,2969,3/14/2016,7214,Quimica,50,Sulfomag,,,0,0,22
3555,2952,3/12/2016,7242,Quimica,50,Sulfomag,,,0,0,22
3567,2971,3/17/2016,7286,Quimica,100,Sulfomag,,,0,0,22
3568,3005,3/20/2016,7290,Quimica,75,Sulfomag,,,0,0,22
3576,2997,3/16/2016,7316,Quimica,50,Sulfomag,,,0,0,22
3576,2997,3/29/2016,7317,Quimica,50,Sulfomag,,,0,0,22
3578,3002,3/09/2016,7322,Quimica,50,Sulfomag,,,0,0,22
3578,3002,3/24/2016,7323,Quimica,100,Sulfomag,,,0,0,22
3578,3002,4/04/2016,7324,Quimica,100,Sulfomag,,,0,0,22
3578,3002,4/14/2016,7325,Quimica,50,Sulfomag,,,0,0,22
3582,2989,3/17/2016,7338,Quimica,50,Sulfomag,,,0,0,22
3585,3012,2/20/2016,7346,Quimica,46,Sulfomag,,,0,0,22
3602,2995,3/26/2016,7355,Quimica,50,Sulfomag,,,0,0,22
3602,2995,4/06/2016,7356,Quimica,50,Sulfomag,,,0,0,22
3614,2984,3/17/2016,7400,Quimica,50,Sulfomag,,,0,0,22
3619,2965,3/29/2016,7412,Quimica,50,Sulfomag,,,0,0,22
3619,2965,4/14/2016,7413,Quimica,100,Sulfomag,,,0,0,22
3620,2981,3/08/2016,7419,Quimica,50,Sulfomag,,,0,0,22
3702,3071,3/18/2016,7602,Quimica,50,Sulfomag,,,0,0,22
3982,4512,4/05/2016,8185,Quimica,50,Sulfomag,,,0,0,22
4339,4602,6/13/2016,8428,Quimica,50,Sulfomag,,,0,0,22
4694,4692,6/07/2016,9609,Quimica,50,Sulfomag,,,0,0,22
4699,4697,6/10/2016,9612,Quimica,50,Sulfomag,,,0,0,22
4702,4696,8/12/2016,10019,Quimica,50,Sulfomag,,,0,0,22
4715,4643,4/23/2016,9600,Quimica,50,Sulfomag,,,0,0,22
731,632,3/20/2014,892,Quimica,50,SULKAMAG,,,NA,NA,NA
2304,1725,4/11/2015,4089,Quimica,50,SULKAMAG,,,NA,3,NA
2215,2126,3/20/2015,3801,Quimica,100,Superfosfato triple,,,0,46,0
3563,2999,3/23/2016,7273,Quimica,150,Superfosfato triple,,,0,46,0
3616,2963,3/20/2016,7405,Quimica,200,Superfosfato triple,,,0,46,0
4376,2848,6/05/2016,8541,Quimica,125,Surtinitro,,,46,0,0
4376,2848,6/12/2016,8542,Quimica,50,Surtinitro,,,46,0,0
4377,2848,6/02/2016,8544,Quimica,125,Surtinitro,,,46,0,0
4377,2848,6/09/2016,8545,Quimica,50,Surtinitro,,,46,0,0
4378,2843,5/30/2016,8547,Quimica,100,Surtinitro,,,46,0,0
4378,2843,6/07/2016,8548,Quimica,50,Surtinitro,,,46,0,0
4379,2843,5/28/2016,8550,Quimica,100,Surtinitro,,,46,0,0
4379,2843,6/04/2016,8551,Quimica,50,Surtinitro,,,46,0,0
4380,2843,6/02/2016,8553,Quimica,125,Surtinitro,,,46,0,0
4380,2843,6/09/2016,8554,Quimica,50,Surtinitro,,,46,0,0
4381,2843,5/27/2016,8561,Quimica,100,Surtinitro,,,46,0,0
4381,2843,6/03/2016,8562,Quimica,75,Surtinitro,,,46,0,0
4382,2847,6/03/2016,8564,Quimica,125,Surtinitro,,,46,0,0
4382,2847,6/11/2016,8565,Quimica,75,Surtinitro,,,46,0,0
4383,2847,6/04/2016,8567,Quimica,125,Surtinitro,,,46,0,0
4383,2847,6/12/2016,8568,Quimica,75,Surtinitro,,,46,0,0
4384,2870,6/05/2016,8571,Quimica,100,Surtinitro,,,46,0,0
4385,2869,6/05/2016,8573,Quimica,125,Surtinitro,,,46,0,0
4386,2869,6/02/2016,8576,Quimica,125,Surtinitro,,,46,0,0
4387,2869,6/02/2016,8579,Quimica,125,Surtinitro,,,46,0,0
4388,2848,5/31/2016,8582,Quimica,125,Surtinitro,,,46,0,0
4388,2848,6/08/2016,8583,Quimica,50,Surtinitro,,,46,0,0
4389,2848,5/02/2016,8585,Quimica,125,Surtinitro,,,46,0,0
4390,2696,6/08/2016,8588,Quimica,100,Surtinitro,,,46,0,0
4390,2696,6/15/2016,8589,Quimica,50,Surtinitro,,,46,0,0
4391,2696,6/01/2016,8591,Quimica,125,Surtinitro,,,46,0,0
4392,2696,6/09/2016,8594,Quimica,100,Surtinitro,,,46,0,0
4392,2696,6/16/2016,8595,Quimica,50,Surtinitro,,,46,0,0
4505,4791,6/29/2016,9047,Quimica,100,Surtinitro,,,46,0,0
4505,4791,7/10/2016,9048,Quimica,50,Surtinitro,,,46,0,0
4509,4826,6/21/2016,9055,Quimica,100,Surtinitro,,,46,0,0
4509,4826,6/28/2016,9056,Quimica,50,Surtinitro,,,46,0,0
4511,4826,6/28/2016,9060,Quimica,125,Surtinitro,,,46,0,0
4513,4826,6/27/2016,9063,Quimica,100,Surtinitro,,,46,0,0
4513,4826,7/04/2016,9065,Quimica,50,Surtinitro,,,46,0,0
4515,4767,6/25/2016,9072,Quimica,100,Surtinitro,,,46,0,0
4569,4730,6/30/2016,9194,Quimica,100,Surtinitro,,,46,0,0
4569,4730,7/10/2016,9195,Quimica,50,Surtinitro,,,46,0,0
4570,4725,6/25/2016,9201,Quimica,100,Surtinitro,,,46,0,0
4570,4725,7/04/2016,9202,Quimica,75,Surtinitro,,,46,0,0
4611,4724,6/17/2016,9282,Quimica,100,Surtinitro,,,46,0,0
4611,4724,6/28/2016,9283,Quimica,50,Surtinitro,,,46,0,0
4652,4713,6/29/2016,9414,Quimica,100,Surtinitro,,,46,0,0
4652,4713,7/09/2016,9415,Quimica,50,Surtinitro,,,46,0,0
4662,4712,6/12/2016,9442,Quimica,100,Surtinitro,,,46,0,0
4662,4712,6/28/2016,9443,Quimica,50,Surtinitro,,,46,0,0
3517,2962,3/23/2016,7119,Quimica,69,SYS MENORES,,,0,8,0
3580,2972,3/12/2016,7330,Quimica,46,SYS MENORES,,,0,8,0
3612,2962,3/23/2016,7392,Quimica,89,SYS MENORES,,,0,8,0
3619,2965,3/11/2016,7411,Quimica,46,SYS MENORES,,,0,8,0
3619,2965,3/29/2016,7412,Quimica,46,SYS MENORES,,,0,8,0
3642,2961,3/23/2016,7449,Quimica,89,SYS MENORES,,,0,8,0
3659,3033,3/10/2016,7499,Quimica,46,SYS MENORES,,,0,8,0
3662,3033,3/07/2016,7511,Quimica,46,SYS MENORES,,,0,8,0
3411,3436,5/05/2016,6867,Quimica,200,Tercer Estado,,,24,0,17
3416,3438,5/12/2016,6875,Quimica,200,Tercer-Estado,,,24,0,17
3417,3439,5/09/2016,6878,Quimica,200,Tercer-Estado,,,24,0,17
3422,3443,4/22/2016,6891,Quimica,150,Tercer-Estado,,,24,0,17
3424,3445,5/02/2016,6898,Quimica,250,Tercer-Estado,,,24,0,17
3426,3447,5/05/2016,6904,Quimica,100,Tercer-Estado,,,24,0,17
3427,3448,4/25/2016,6906,Quimica,200,Tercer-Estado,,,24,0,17
3486,3497,4/23/2016,7070,Quimica,200,Tercer-Estado,,,24,0,17
3650,3603,4/20/2016,7470,Quimica,200,Tercer-Estado,,,24,0,17
2103,2005,7/10/2015,3592,Quimica,1,TERRAMIN K,,,NA,NA,NA
2622,2338,6/18/2015,4773,Quimica,1,terrasor,,,NA,NA,NA
2635,2420,6/25/2015,4830,Quimica,0,5,Terrasor,,,NA,NA,NA
266,179,4/23/2013,144,Quimica,1,Todo en uno,,,42,0,0
878,719,5/15/2014,1198,Quimica,2,Todo en uno,,,42,0,0
2849,2563,3/02/2016,6429,Quimica,5,Traklala,,,NA,3,8
735,627,5/20/2014,908,Quimica,0,5,TRIADAMIN,,,NA,NA,NA
4535,4687,3/20/2016,9120,Quimica,100,TRIPLE 10,,,10,10,10
262,90,5/02/2013,138,Quimica,100,Triple 15,,,15,15,15
301,33,3/05/2013,163,Quimica,300,Triple 15,,,15,15,15
541,510,9/10/2013,533,Quimica,50,Triple 15,,,15,15,15
633,551,9/07/2013,681,Quimica,300,Triple 15,,,15,15,15
656,622,3/25/2014,723,Quimica,150,Triple 15,,,15,15,15
680,537,8/02/2013,872,Quimica,250,Triple 15,,,15,15,15
681,538,9/09/2013,729,Quimica,200,Triple 15,,,15,15,15
681,538,10/04/2013,730,Quimica,200,Triple 15,,,15,15,15
753,496,11/08/2013,939,Quimica,150,Triple 15,,,15,15,15
807,818,5/09/2014,1047,Quimica,200,Triple 15,,,15,15,15
809,820,9/08/2013,1052,Quimica,300,Triple 15,,,15,15,15
810,821,9/05/2013,1055,Quimica,300,Triple 15,,,15,15,15
861,707,5/30/2014,1174,Quimica,50,Triple 15,,,15,15,15
870,724,4/28/2014,1182,Quimica,66,Triple 15,,,15,15,15
896,700,11/10/2014,3089,Quimica,120,Triple 15,,,15,15,15
1213,1072,5/22/2014,1658,Quimica,450,Triple 15,,,15,15,15
1723,822,4/04/2014,2816,Quimica,250,Triple 15,,,15,15,15
1761,1487,5/05/2014,2845,Quimica,100,Triple 15,,,15,15,15
1774,1500,11/08/2014,2861,Quimica,75,Triple 15,,,15,15,15
1774,1500,12/08/2014,2862,Quimica,75,Triple 15,,,15,15,15
