DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,NO_CAPAS_RASTA,PH_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,PROFUND_MOTEADOS_RASTA,PROFUND_RAICES_VIVAS_RASTA,prof_efectiva,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc.x,porc.y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,TIPO_SIEMBRA_Manual,TIPO_SIEMBRA_Mecanizado,MATERIAL_GENETICO_ADV 9293 (Syngenta),MATERIAL_GENETICO_ADV 9339 (Syngenta),MATERIAL_GENETICO_CORPOICA V 114,MATERIAL_GENETICO_Cerato (Syngenta),MATERIAL_GENETICO_DK 1040,MATERIAL_GENETICO_DK 1596,MATERIAL_GENETICO_DK 234,MATERIAL_GENETICO_DK 234 YGRR,MATERIAL_GENETICO_DK7088,MATERIAL_GENETICO_FNC 114,MATERIAL_GENETICO_FNC 3056,MATERIAL_GENETICO_ICA V 109,MATERIAL_GENETICO_ICA V 156,MATERIAL_GENETICO_ICA V 305,MATERIAL_GENETICO_Impacto (Syngenta),MATERIAL_GENETICO_NK254 (Syngenta),MATERIAL_GENETICO_Otro,MATERIAL_GENETICO_P3966 (Pioneer),MATERIAL_GENETICO_P4082 (Pioneer),MATERIAL_GENETICO_PAC 105,MATERIAL_GENETICO_PIONEER 30F32,MATERIAL_GENETICO_PIONEER 30F32HW,MATERIAL_GENETICO_PIONEER 30F35,MATERIAL_GENETICO_PIONEER 30F35 H,MATERIAL_GENETICO_PIONEER 30F35 HRR,MATERIAL_GENETICO_Sinko (Syngenta),MATERIAL_GENETICO_Status (Syngenta),CULT_ANT_Algodon,CULT_ANT_Frijol,CULT_ANT_Maiz,CULT_ANT_Pastos,CULT_ANT_Yuca,METODO_COSECHA_Manual,METODO_COSECHA_Mecanizada,TERRENO_CIRCUN_RASTA_ONDULADO,TERRENO_CIRCUN_RASTA_ONDULADO Y MONTANIOSO,TERRENO_CIRCUN_RASTA_PLANO O LLANO,POSICION_PERFIL_RASTA_LADERA CONCAVA,POSICION_PERFIL_RASTA_LADERA CONVEXA,POSICION_PERFIL_RASTA_LADERA PLANA,POSICION_PERFIL_RASTA_PIE DE UNA ELEVACION,POSICION_PERFIL_RASTA_PLANO,POSICION_PERFIL_RASTA_PLANO CON ONDULACIONES,PEDREG_PERFIL_ROCAS_MUY ROCOSO,PEDREG_PERFIL_ROCAS_SIN ROCAS,ESTRUCTURA_RASTA_ATERRONADA,ESTRUCTURA_RASTA_GRANULAR,ESTRUCTURA_RASTA_MASIVA,ESTRUCTURA_RASTA_SUELTA O POLVOSA,OBSERVA_COSTRAS_DURAS_RASTA_MUY MARCADAS,OBSERVA_COSTRAS_DURAS_RASTA_NO HAY,OBSERVA_COSTRAS_DURAS_RASTA_POCO MARCADAS,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA,SITIO_EXPUESTO_SOL_RASTA_LA MANIANA Y LA TARDE,SITIO_EXPUESTO_SOL_RASTA_LA TARDE,OBSERVA_COSTRAS_BLANCAS_RASTA_NO HAY,OBSERVA_COSTRAS_BLANCAS_RASTA_POCO MARCADAS,OBSERVA_COSTAS_NEGRAS_RASTA_NO HAY,OBSERVA_COSTAS_NEGRAS_RASTA_POCO MARCADAS,REGION_SECA_ARIDA_RASTA_NO,REGION_SECA_ARIDA_RASTA_SI,OBSERVA_PLANTAS_PEQUENAS_RASTA_MUY AFECTADAS,OBSERVA_PLANTAS_PEQUENAS_RASTA_NO HAY CULTIVO,OBSERVA_PLANTAS_PEQUENAS_RASTA_PLANTAS NORMALES,OBSERVA_PLANTAS_PEQUENAS_RASTA_POCO AFECTADAS,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_ESPACIADO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_MUY BUENO,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_REGULAR,RECUBRIMIENTO_VEGETAL__SUELO_RASTA_SIN COBERTURA,d.interno_BUENO,d.interno_EXCESIVO,d.interno_LENTO A MUY LENTO,drenaje_externo_LENTO,drenaje_externo_NINGUNO,SEM_TRATADAS,DRENAJE,ALMACENAMIENTO_FINCA,CAP_ENDURE_RASTA,MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_RAICES_VIVAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,Grupo
6,42,77,60000,10,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,69,0,0,0,0,0,0,0,0,0,2,1,2,5,0,0,0,45,45,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,32.17,24.7,28.43,7.47,14710.2,0.12,168.7,0.1,80.35,33.3,24.53,28.92,8.78,22027.11,0.38,315.1,0.14,78.5,32.9,23.61,28.26,9.29,11112.94,0.21,159.3,0.18,79.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,45,67,70000,16,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,172.5,0,0,0,0,0,0,0,0,0,3,5,2,5.5,0,0,0,21,60,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.56,24.55,29.05,9.01,7575.24,0.35,43,0.1,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
5,46,92,73000,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,80,0,0,30,0,0,10,0,0,0,3,4,3,5.5,0,0,20,45,45,0,0,0,0,0,0,0,100,0,0,0,0,0,48.33,51.67,0,0,0,32.99,24.33,28.66,8.66,14733.47,0.28,252.1,0.15,82.55,33.18,24.36,28.77,8.82,21823.25,0.36,159.8,0.09,81.41,34.71,23.84,29.28,10.87,20412.94,0.83,2.2,0,73.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
4,48,83,62000,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,5.5,0,0,23,23,23,0,36.67,0,0,0,0,63.33,0,0,0,63.33,36.67,0,0,0,0,0,0,32.05,24.93,28.5,7.12,14802.14,0.02,212.2,0.2,89.01,32.94,25.09,29.02,7.85,21173.19,0.16,105.6,0.09,85.57,32.63,24.92,28.78,7.71,14694.44,0.08,115.1,0.05,82.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5,48,77,68000,14,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,4,2,5,0,0,0,25,60,0,0,0,0,0,0,0,46.67,53.33,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.31,24.52,28.91,8.79,12391.87,0.36,64.9,0.06,82.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
4,47,86,60000,3,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,18,20,20,0,28.33,0,0,0,0,0,71.67,0,0,71.67,28.33,0,0,0,0,0,0,31.96,24.83,28.39,7.13,14508.87,0.02,161,0.15,88.83,33.23,25.19,29.21,8.04,21912.39,0.19,63.8,0.05,84.49,32.53,24.94,28.74,7.59,15195.51,0.12,115.1,0.05,82.47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6,49,83,56000,14,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,80.5,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,30,70,0,64.29,0,0,0,0,0,35.71,0,0,0,0,0,0,64.29,0,35.71,0,33.12,24.36,28.74,8.77,14854.25,0.38,164.5,0.08,82.38,32.87,24.42,28.64,8.45,21312.92,0.26,255.7,0.14,82.33,34.65,23.86,29.25,10.78,18006.83,0.78,2.7,0,74.66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
5,51,77,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,184,0,0,0,0,0,0,0,0,0,2,1,2,5.5,35,12,0,25,35,0,0,0,0,0,0,50,50,0,0,0,0,0,100,0,0,0,0,33.32,24.32,28.82,9.01,14608.84,0.38,198.3,0.15,80.55,34.44,24.72,29.58,9.73,22710.93,0.57,242.8,0.12,79.09,33.39,24.36,28.88,9.04,13693.14,0.33,118.4,0.17,81.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5,56,71,60000,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,3,5,17,1.5,15,0,15,0,0,0,0,0,58.11,0,41.89,0,0,100,0,0,0,0,0,0,0,32.66,24.07,28.36,8.59,15518.97,0.22,233.8,0.12,81.25,32.24,23.64,27.94,8.6,23738.24,0.07,328,0.19,80.24,32.07,23.76,27.92,8.31,11604.91,0.06,161.7,0.17,82.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
4,47,77,55000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,80.5,0,0,0,0,0,0,0,0,0,3,1,2,7,0,0,24,36,36,0,0,0,0,0,0,31.67,68.33,0,0,68.33,31.67,0,0,0,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.45,24.58,29.01,8.86,11771.42,0.42,74.7,0.06,82.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,46,81,55000,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,2,1,2,6.5,0,0,20,26,26,0,0,0,0,0,0,68.33,31.67,0,0,100,0,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.38,24.54,28.96,8.84,12791.64,0.38,64.9,0.06,82.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
6,56,72,60000,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,3,2,3,6,20,1,37,0,20,0,0,45.68,0,29.63,0,0,24.69,0,0,100,0,0,0,0,0,0,0,32.03,24.28,28.15,7.75,14523.07,0.1,248.6,0.12,81.42,32.73,23.89,28.31,8.85,24354.54,0.21,227.2,0.12,80.4,32.24,23.54,27.89,8.7,13113.16,0.03,286.2,0.3,81.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0
5,63,68,60000,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46,0,0,0,0,0,0,0,0,0,1,2,3,7,0,0,31,0,31,0,0,0,0,11.11,0,0,27.16,61.73,0,100,0,0,0,0,0,0,0,32.48,24.36,28.42,8.12,14804.76,0.15,164.7,0.08,81.2,32.53,23.77,28.15,8.76,24163.02,0.16,305.1,0.17,80.24,32.05,23.6,27.83,8.45,13197.57,0.05,279.3,0.23,82.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7,39,113,64000,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,55,46,0,23,0,0,0,0,0,0,2,1,3,2,6.5,0,0,0,20,70,0,100,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,32.15,23.68,27.92,8.47,13635.91,0.05,262.4,0.2,82.2,32.44,23.81,28.13,8.63,20729.99,0,221.6,0.12,81.71,32.94,23.36,28.15,9.58,26262.56,0.13,9.9,0,76.95,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
5,45,86,72500,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,4,2,6,0,0,22,18,22,0,0,0,0,0,0,0,100,0,0,0,0,0,60,40,0,0,0,32.94,23.92,28.43,9.03,15272.72,0.32,311,0.22,79.81,33.21,23.45,28.33,9.76,23880.35,0.21,271.1,0.19,78.59,32.14,22.78,27.46,9.36,14867.34,0.03,285.4,0.21,80.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0
6,72,55,60000,19,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,3,5,20,1.5,20,27,27,0,0,0,0,44.44,0,0,55.56,0,0,100,0,0,0,0,0,0,0,32.42,24.32,28.37,8.1,14948.1,0.15,183.6,0.1,81.38,32.55,23.8,28.18,8.76,23795.42,0.16,281.4,0.16,80.48,32.28,23.58,27.93,8.7,12690.3,0.03,232,0.25,82.11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0
5,46,75,71000,18,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,115,0,0,0,0,0,30,0,0,0,3,4,2,5.5,0,0,0,31,60,0,0,0,0,0,0,0,55,45,0,0,0,0,100,0,0,0,0,34.22,24.82,29.52,9.4,15785.73,0.5,98.2,0.05,78.29,33.78,24.32,29.05,9.46,22356.15,0.43,306.6,0.19,80.77,33.34,24.63,28.99,8.72,10772.72,0.38,64.5,0.07,82.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
5,47,90,65000,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,13,8,31,27,27,0,48.33,51.67,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,32.85,23.73,28.29,9.13,16504.56,0.25,329.9,0.22,84.06,32.52,23.14,27.83,9.38,23873.69,0.16,175.6,0.12,83.21,31.77,23.52,27.64,8.25,17745.06,0,163.6,0.09,83.17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0
6,44,80,62500,9,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,115,0,0,0,0,0,30,0,0,0,4,2,2,6,26,12,0,25,25,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,32.17,24.7,28.43,7.47,14710.2,0.12,168.7,0.1,80.35,33.3,24.53,28.92,8.78,22027.11,0.38,315.1,0.14,78.5,32.71,23.59,28.15,9.12,12917.65,0.18,191.2,0.21,80.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
5,48,79,65000,8,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,10,0,10,0,41.67,0,0,0,0,58.33,0,0,0,100,0,0,0,0,0,0,0,32.84,23.88,28.36,8.96,16278.39,0.25,266.6,0.2,84.38,32.65,23.32,27.99,9.33,23852.62,0.21,293.9,0.17,83.33,31.85,23.19,27.52,8.66,14191.96,0,55,0.03,82.86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
4,45,85,60000,7,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,61,0,0,15,0,0,15,0,0,0,2,1,2,6,0,0,26,10,26,0,0,0,0,0,0,58.33,41.67,0,0,100,0,0,0,0,0,0,0,33.27,24.47,28.87,8.8,15320.63,0.42,413.8,0.25,80,33.24,23.8,28.52,9.44,22778.46,0.28,239,0.16,78.98,32.45,22.57,27.51,9.88,15162.35,0.05,173,0.16,79.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0
5,47,86,71000,6,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,1,3,3,5,0,0,0,39,70,0,0,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,32.62,23.99,28.3,8.63,14410.85,0.15,268.6,0.18,82.55,33.81,24.55,29.18,9.26,22604.95,0.53,109.7,0.05,79.79,34.89,23.86,29.38,11.03,18349.13,0.88,0,0,73.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
3,47,81,60000,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,92,0,0,0,0,0,0,0,0,0,2,2,2,6,0,0,0,17,60,0,38.33,0,0,0,0,61.67,0,0,0,100,0,0,0,0,0,0,0,31.95,24.8,28.38,7.16,14550.35,0.02,174,0.18,88.88,33.21,25.17,29.19,8.04,21873.43,0.19,63.8,0.05,84.63,32.35,24.91,28.63,7.45,12779.97,0.03,115.1,0.06,82.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7,42,105,60000,10,0,0,0,0,0,0,1,1,1,0,0,1,1,0,55,46,0,23,0,0,30,0,0,0,3,1,2,2,5,0,0,35,32,32,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,32.2,23.59,27.89,8.61,15874.54,0.08,183,0.15,80.67,32.13,23.79,27.96,8.34,19462.94,0.03,341.2,0.19,82.52,32.61,23.82,28.22,8.8,21507.31,0.02,146.3,0.07,80.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6,49,84,65750,17,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,84,0,0,15,0,0,45,0,0,0,4,2,2,6,0,0,0,18,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,33.3,24.29,28.8,9.01,15429.55,0.4,395.4,0.25,79.88,33.26,23.69,28.48,9.57,23213.61,0.26,245.1,0.16,78.74,32.13,22.51,27.32,9.62,16501.59,0.05,268.2,0.17,80.09,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,48,81,65000,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,1,2,6,0,0,13,0,13,0,0,0,0,0,0,80,20,0,0,100,0,0,0,0,0,0,0,32.85,23.8,28.32,9.05,16403.48,0.28,315.5,0.2,84.08,32.66,23.29,27.98,9.37,23934.27,0.17,212.6,0.16,83.28,31.73,23.21,27.47,8.52,14454.38,0,58.3,0.03,82.94,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
