ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose
3940,3746,Mecanizado,SI,DK7088,Algodón,NO,Manual,NO,10.0,5625.581395348838,4.0,48.0,85.0,60000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3942,3747,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,5339.53488372093,5.0,50.0,76.0,62000.0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3943,3748,Mecanizado,SI,ADV 9293 (Syngenta),Maiz,NO,Manual,NO,3.0,5625.581395348838,5.0,49.0,80.0,63000.0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
3944,3749,Mecanizado,SI,PIONEER 30F35 H,Maiz,NO,Manual,NO,2.0,6388.372093023256,4.0,48.0,82.0,60000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3945,3751,Mecanizado,SI,P3966 (Pioneer),Maiz,NO,Manual,NO,1.0,5911.627906976744,4.0,49.0,85.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3946,3752,Mecanizado,SI,P3966 (Pioneer),Maiz,NO,Manual,NO,2.0,6006.976744186047,4.0,47.0,91.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3957,3753,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Mecanizada,NO,9.0,5983.720930232558,4.0,47.0,94.0,62000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
3958,3754,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Mecanizada,NO,14.0,5434.883720930233,4.0,47.0,91.0,62000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
3960,3755,Mecanizado,SI,DK 234,Algodón,NO,Mecanizada,NO,15.0,5720.930232558139,4.0,46.0,98.0,60000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
3961,3756,Mecanizado,NO,Otro,Algodón,SI,Manual,NO,1.0,4576.744186046512,4.0,47.0,84.0,62000.0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
3963,3757,Mecanizado,SI,PIONEER 30F35 HRR,Maiz,SI,Manual,NO,3.0,5911.627906976744,4.0,48.0,78.0,62000.0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3981,3828,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,SI,2.0,5953.488372093023,5.0,46.0,83.0,74000.0,8,0,0,2,0,0,0,0,0,0,2,2,0,0,1,2,0
3983,3830,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,22.0,5556.976744186047,5.0,46.0,88.0,74000.0,8,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0
3984,3831,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,2.0,5651.162790697675,5.0,47.0,86.0,73000.0,9,0,0,1,0,0,0,0,0,0,2,0,0,0,1,4,0
4153,3922,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,6102.325581395349,4.0,47.0,78.0,65000.0,6,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0
4155,3923,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,2.0,6466.279069767442,4.0,48.0,92.0,70000.0,8,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0
4156,3924,Mecanizado,SI,DK 234,Maiz,NO,Manual,NO,4.0,5086.046511627907,4.0,48.0,78.0,65000.0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4157,3925,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,5053.488372093024,5.0,48.0,79.0,65000.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4158,3926,Mecanizado,SI,PIONEER 30F35 HRR,Algodón,NO,Manual,NO,1.5,5530.232558139535,4.0,48.0,79.0,70000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"4159,3927,Manual,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,2.0,6388.372093023256,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
4161,3928,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,2.0,5148.837209302325,4.0,47.0,85.0,70000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4162,3929,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,1.0,4862.790697674419,5.0,47.0,81.0,62000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4163,3930,Manual,NO,Otro,Maiz,NO,Manual,NO,2.5,4862.790697674419,4.0,52.0,73.0,60000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4164,3931,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,5053.488372093024,4.0,47.0,80.0,65000.0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4165,3932,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,4958.139534883721,4.0,47.0,76.0,68000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4166,3934,Manual,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,4.0,5816.279069767442,4.0,48.0,80.0,63000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4167,3933,Mecanizado,SI,P3966 (Pioneer),Maiz,NO,Manual,NO,5.0,5530.232558139535,4.0,46.0,85.0,65000.0,14,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4230,3935,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,1.0,5244.186046511628,4.0,47.0,79.0,65000.0,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4236,3936,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Manual,NO,3.0,5339.53488372093,5.0,47.0,86.0,65000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4237,3937,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,1.5,5434.883720930233,5.0,47.0,90.0,65000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4238,3938,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,3.0,4958.139534883721,5.0,47.0,86.0,65000.0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
4243,3939,Mecanizado,SI,ADV 9339 (Syngenta),Algodón,NO,Mecanizada,NO,6.0,5625.581395348838,4.0,48.0,84.0,65000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4249,4028,Mecanizado,SI,Otro,Algodón,NO,Manual,SI,2.0,6076.744186046512,5.0,45.0,85.0,72000.0,15,0,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0
4250,4029,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2.0,5970.930232558139,5.0,46.0,84.0,72000.0,15,0,0,2,0,0,0,0,0,0,2,3,0,0,0,3,0
4251,4030,Mecanizado,SI,Otro,Algodón,SI,Manual,NO,2.0,5970.930232558139,5.0,46.0,87.0,72000.0,15,0,0,2,0,0,0,0,0,0,2,2,0,0,1,5,0
4252,4031,Mecanizado,SI,ADV 9339 (Syngenta),Maiz,SI,Mecanizada,NO,2.0,6246.511627906976,5.0,46.0,84.0,75000.0,8,0,0,1,0,0,0,0,0,0,2,2,0,0,1,4,0
4276,3947,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,6674.418604651163,4.0,49.0,90.0,60000.0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0
4277,3942,Mecanizado,SI,DK 234 YGRR,Algodón,SI,Manual,NO,2.0,5244.186046511628,4.0,48.0,80.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4291,3946,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,2.0,6310.46511627907,3.0,47.0,86.0,65000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4299,3945,Manual,SI,ADV 9293 (Syngenta),Algodón,SI,Manual,NO,2.0,5720.930232558139,4.0,47.0,81.0,65000.0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4300,3944,Manual,SI,PIONEER 30F35 H,Maiz,SI,Manual,NO,1.0,5720.930232558139,4.0,47.0,86.0,65000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4301,3943,Mecanizado,SI,DK 234,Maiz,NO,Manual,NO,2.0,5767.441860465116,3.0,48.0,79.0,63000.0,6,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0
4302,3941,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,NO,2.5,5720.930232558139,4.0,46.0,83.0,68000.0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4303,3940,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,SI,1.0,6122.093023255814,4.0,45.0,77.0,65000.0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4316,4083,Mecanizado,SI,P3966 (Pioneer),Algodón,SI,Manual,NO,3.5,6102.325581395349,4.0,48.0,91.0,65000.0,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4323,4087,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,NO,1.5,6197.674418604652,4.0,48.0,85.0,65000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4324,4084,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,2.0,5816.279069767442,4.0,46.0,88.0,62000.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4325,4085,Mecanizado,NO,P3966 (Pioneer),Algodón,NO,Manual,NO,3.0,6006.976744186047,4.0,47.0,89.0,62000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4326,4088,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,1.7,5053.488372093024,4.0,47.0,87.0,63000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4327,4086,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,3.0,5839.53488372093,4.0,44.0,87.0,65000.0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
4328,4092,Mecanizado,SI,ADV 9293 (Syngenta),Maiz,NO,Manual,NO,1.0,4767.441860465116,4.0,48.0,78.0,65000.0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0
4330,4089,Manual,SI,DK 234,Algodón,NO,Manual,NO,1.0,5180.232558139535,4.0,47.0,85.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4331,4094,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,7.0,5434.883720930233,5.0,47.0,90.0,60000.0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4332,4093,Mecanizado,SI,DK 234,Frijol,NO,Manual,NO,2.5,5148.837209302325,4.0,46.0,84.0,65000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4333,4090,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,1.5,5720.930232558139,4.0,48.0,81.0,65000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4335,4082,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Manual,SI,3.0,6006.976744186047,4.0,47.0,81.0,65000.0,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4336,4091,Mecanizado,SI,DK 234,Algodón,NO,Manual,NO,3.0,5148.837209302325,4.0,47.0,82.0,65000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4337,4112,Mecanizado,SI,P3966 (Pioneer),Maiz,SI,Manual,SI,15.0,5787.209302325581,5.0,46.0,82.0,72500.0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4341,4127,Mecanizado,SI,Otro,Pastos,SI,Mecanizada,NO,10.0,6593.023255813953,5.0,47.0,86.0,74000.0,10,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0
4343,4129,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,5.0,6246.511627906976,5.0,46.0,85.0,77000.0,7,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0
4352,4135,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,12.0,6232.558139534884,5.0,46.0,84.0,75000.0,7,0,0,2,0,0,0,0,0,0,2,2,0,0,1,0,0
4354,4136,Manual,SI,ICA V 156,Maiz,SI,Manual,SI,2.0,3767.441860465117,5.0,48.0,85.0,62000.0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4355,4137,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,2.0,5327.906976744186,5.0,46.0,78.0,73000.0,14,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0
4359,4141,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,7.2,6046.511627906977,5.0,46.0,88.0,74000.0,11,0,0,2,0,0,0,0,0,0,0,4,0,0,0,6,0
4362,4144,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,11.0,6232.558139534884,5.0,46.0,86.0,75000.0,15,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0
4366,4148,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,54.0,6046.511627906977,5.0,46.0,87.0,74000.0,11,0,0,2,0,0,0,0,0,0,0,2,0,0,0,6,0
4369,4174,Mecanizado,SI,P3966 (Pioneer),Algodón,NO,Mecanizada,NO,6.0,6232.558139534884,5.0,46.0,88.0,74000.0,11,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,0
4370,4183,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,40.0,6046.511627906977,5.0,46.0,79.0,75000.0,11,0,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0
4375,4186,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,9.0,6122.093023255814,4.0,47.0,87.0,74000.0,14,0,0,1,0,0,0,0,0,0,0,2,0,0,0,6,0
4376,4187,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,2.0,5180.232558139535,5.0,46.0,90.0,73000.0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4377,4188,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,17.0,5839.53488372093,5.0,46.0,98.0,74000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4378,4189,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,4.0,5839.53488372093,5.0,47.0,97.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
4379,4190,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,35.0,6027.906976744186,5.0,47.0,100.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4380,4191,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,22.0,6046.511627906977,5.0,46.0,97.0,72000.0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
4381,4192,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,9.0,5745.348837209303,5.0,46.0,101.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4382,4193,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,12.0,5860.46511627907,5.0,46.0,98.0,73000.0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
4383,4194,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,7.0,5767.441860465116,5.0,47.0,98.0,72500.0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0
4384,4195,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,2.0,5462.790697674419,5.0,46.0,90.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4385,4196,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,5.0,5180.232558139535,5.0,47.0,80.0,74000.0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
4386,4197,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,4.0,5180.232558139535,5.0,47.0,82.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4387,4198,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,2.0,4897.674418604651,5.0,47.0,52.0,73000.0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4388,4199,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,12.0,5953.488372093023,5.0,46.0,102.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4389,4200,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,22.0,5651.162790697675,5.0,47.0,99.0,74000.0,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0
4390,4201,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,3.5,6122.093023255814,5.0,46.0,81.0,73000.0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
4391,4202,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,12.0,6122.093023255814,5.0,46.0,87.0,73000.0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0
4392,4203,Mecanizado,SI,Otro,Maiz,SI,Mecanizada,NO,4.0,5933.720930232558,5.0,47.0,79.0,73000.0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0
4414,4247,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,2.0,5462.790697674419,5.0,46.0,82.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"4417,4248,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,1.4,5148.837209302325,,,,""0     NaN"
1     NaN
2     NaN
3     NaN
4     NaN
       ..
993   NaN
994   NaN
995   NaN
996   NaN
997   NaN
"Name: AREA, Length: 882, dtype: float64"",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
4419,4249,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.0,5302.325581395349,5.0,46.0,84.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4421,4250,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,2.0,5581.395348837209,5.0,42.0,86.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4429,4257,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.0,5530.232558139535,5.0,47.0,82.0,73000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4430,4258,Manual,NO,PIONEER 30F35 HRR,Maiz,NO,Manual,SI,1.2,6430.232558139534,4.0,46.0,85.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4431,4261,Manual,NO,ADV 9339 (Syngenta),Maiz,SI,Manual,SI,1.5,6232.558139534884,4.0,46.0,81.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
4432,4265,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,1.3,6122.093023255814,5.0,46.0,81.0,74000.0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
4433,4270,Mecanizado,SI,Otro,Maiz,SI,Manual,NO,1.4,5745.348837209303,5.0,46.0,79.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4434,4275,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,SI,1.0,5556.976744186047,5.0,46.0,79.0,72000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
4435,4279,Manual,NO,Otro,Maiz,SI,Manual,SI,1.0,5368.604651162791,5.0,47.0,85.0,70000.0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4436,4280,Mecanizado,SI,Otro,Maiz,NO,Manual,NO,1.6,5603.488372093023,5.0,46.0,86.0,72000.0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4437,4281,Mecanizado,SI,P4082 (Pioneer),Maiz,SI,Manual,NO,1.7,5236.0465116279065,5.0,46.0,86.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
4438,4282,Mecanizado,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,2.5,5274.418604651163,5.0,45.0,87.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4439,4283,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,1.0,5511.627906976744,5.0,46.0,85.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4440,4284,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,1.0,5462.790697674419,5.0,46.0,80.0,73000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4441,4286,Manual,NO,P4082 (Pioneer),Maiz,NO,Manual,SI,1.3,5395.348837209303,4.0,46.0,85.0,65000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
4443,4287,Mecanizado,SI,Otro,Maiz,NO,Manual,SI,2.0,6046.511627906977,5.0,46.0,84.0,72000.0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4444,4288,Manual,NO,Otro,Maiz,NO,Manual,NO,1.5,5787.209302325581,4.0,45.0,86.0,65000.0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4445,4289,Mecanizado,SI,P4082 (Pioneer),Maiz,NO,Manual,SI,1.0,5488.372093023256,9.0,41.0,87.0,72000.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4500,4328,Mecanizado,NO,DK 234 YGRR,Maiz,NO,Mecanizada,NO,1.0,7487.790697674419,6.0,45.0,83.0,70000.0,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4501,4327,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,2.4,7913.953488372093,6.0,49.0,79.0,75000.0,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
4502,4368,Mecanizado,NO,P3966 (Pioneer),Maiz,NO,Mecanizada,NO,2.0,5826.348837209303,6.0,49.0,87.0,60000.0,17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0
4503,4376,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,1.3,7913.953488372093,6.0,47.0,81.0,72000.0,16,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4504,4371,Mecanizado,NO,P3966 (Pioneer),Maiz,NO,Mecanizada,NO,1.5,5987.906976744186,6.0,41.0,82.0,60000.0,17,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1
4505,4377,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,4.5,7063.9534883720935,6.0,50.0,81.0,70000.0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4506,4369,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,2.2,5411.046511627907,7.0,48.0,76.0,60000.0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4507,4372,Mecanizado,NO,P4082 (Pioneer),Maiz,SI,Mecanizada,NO,3.0,6122.093023255814,8.0,41.0,87.0,60000.0,17,0,0,1,0,0,0,0,0,0,2,1,0,0,1,1,0
4508,4378,Mecanizado,SI,Otro,Maiz,NO,Mecanizada,NO,2.2,6418.604651162791,7.0,47.0,84.0,70000.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4509,4379,Manual,NO,Otro,Maiz,NO,Manual,NO,2.0,5581.395348837209,5.0,47.0,81.0,62000.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
4510,4370,Mecanizado,NO,DK 234 YGRR,Maiz,SI,Mecanizada,NO,8.8,5925.813953488372,6.0,48.0,85.0,60000.0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4511,4380,Manual,NO,Otro,Maiz,SI,Manual,NO,1.7,5106.976744186047,6.0,49.0,79.0,61000.0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
4512,4360,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,1.9,5050.2558139534885,4.0,49.0,95.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
4513,4381,Manual,NO,Otro,Maiz,SI,Mecanizada,NO,3.4,64046.51162790698,5.0,46.0,76.0,60000.0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0
4514,4382,Manual,SI,Otro,Maiz,NO,Manual,NO,1.5,5764.186046511628,7.0,48.0,95.0,65000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4515,4296,Manual,SI,Otro,Maiz,NO,Mecanizada,NO,1.8,5441.860465116279,6.0,48.0,83.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4517,4293,Manual,NO,ADV 9293 (Syngenta),Maiz,SI,Mecanizada,NO,1.2,5180.232558139535,4.0,36.0,90.0,62000.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4526,4223,Mecanizado,NO,Cerato (Syngenta),Algodón,SI,Mecanizada,NO,11.2,7103.488372093024,6.0,50.0,82.0,61000.0,17,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0
4530,4207,Manual,NO,PIONEER 30F35 H,Maiz,SI,Manual,NO,1.0,4672.093023255814,6.0,48.0,82.0,65000.0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0
4537,4361,Mecanizado,NO,DK 234 YGRR,Algodón,SI,Mecanizada,NO,3.4,57762.32558139535,5.0,48.0,85.0,70000.0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0
4538,4366,Manual,NO,Otro,Maiz,SI,Manual,NO,1.5,4539.767441860465,6.0,50.0,75.0,60000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
4541,4367,Mecanizado,NO,Otro,Maiz,NO,Mecanizada,NO,2.0,5963.86046511628,5.0,48.0,88.0,60000.0,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
4543,4324,Mecanizado,NO,Otro,Algodón,SI,Mecanizada,NO,3.0,6674.418604651163,5.0,52.0,80.0,70000.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4544,4354,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.1,6781.395348837209,6.0,47.0,82.0,60000.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4546,4355,Mecanizado,NO,P3966 (Pioneer),Maiz,SI,Mecanizada,NO,1.6,6436.046511627907,5.0,52.0,80.0,70000.0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
